"station","date","atemp_nValid","atemp_min","atemp_median","atemp_max","atemp_mean","atemp_sd","atemp_iqr","rh_nValid","rh_min","rh_median","rh_max","rh_mean","rh_sd","rh_iqr","bp_nValid","bp_min","bp_median","bp_max","bp_mean","bp_sd","bp_iqr","wspd_nValid","wspd_min","wspd_median","wspd_max","wspd_mean","wspd_sd","wspd_iqr","maxwspd_nValid","maxwspd_min","maxwspd_median","maxwspd_max","maxwspd_mean","maxwspd_sd","maxwspd_iqr","wdir_nValid","wdir_min","wdir_median","wdir_max","wdir_mean","wdir_sd","wdir_iqr","totpar_nValid","totpar_total","totprcp_nValid","totprcp_total"
"owcowmet",2001-05-16,96,11.6,16.8,20.4,15.7927083333333,2.73566098206118,5.05,96,80,92,97,90.6666666666667,4.73879102207274,7,96,984,985,987,984.96875,1.03061683114122,2,96,0.2,1.5,4.7,1.76666666666667,1.1939908019276,1.625,0,NA,NA,NA,NA,NA,NA,96,29,132.5,287,132.020833333333,45.4840583216088,47.25,96,22266.5,96,7.1
"owcowmet",2001-05-17,96,16.2,18.7,24.3,19.1822916666667,2.29287201156181,3.325,96,76,94,99,92.5208333333333,6.18993948897669,7.25,96,985,986,988,986.072916666667,0.79795517176114,1.25,96,0.2,0.8,3.3,0.929166666666667,0.767623354279355,1.225,0,NA,NA,NA,NA,NA,NA,96,11,184,347,164.864583333333,87.2643436910206,143,96,25062.8,96,0
"owcowmet",2001-05-18,96,12.5,17.25,21.1,17.2302083333333,2.24199722013381,2.925,96,91,98,100,97.21875,2.35395803298458,3,96,986,989,990,988.583333333333,1.07278944485041,1,96,0.2,0.6,3.3,0.788541666666667,0.705746307731888,1.1,0,NA,NA,NA,NA,NA,NA,96,1,216,354,195.072916666667,94.1242454129721,134.5,96,12163.4,96,2.6
"owcowmet",2001-05-19,96,10,15.7,19.2,15.021875,2.93889356641863,5.075,96,51,81.5,100,81.59375,16.032584008824,33,96,989,991,992,990.802083333333,0.901691879532047,2,96,0.2,0.8,3,0.964583333333333,0.755050248124575,1.3,0,NA,NA,NA,NA,NA,NA,96,1,54.5,355,103.583333333333,93.6318284465577,185.25,96,53136.1,96,0
"owcowmet",2001-05-20,96,8.3,16.9,19.8,15.421875,3.53783172147485,3.825,96,74,83,100,86.65625,8.76695725287196,16,96,984,989,991,988.145833333333,2.05184982864201,4,96,0.2,1.6,6.3,1.90520833333333,1.70450608939127,2.8,0,NA,NA,NA,NA,NA,NA,96,2,63.5,252,95.2708333333333,74.6872044514449,107.75,96,52906.5,96,0
"owcowmet",2001-05-21,96,17,20.15,25.3,20.8791666666667,2.56887920130106,4.45,96,65,83,94,82.1041666666667,6.66724778169044,8,96,978,982,984,981.4375,1.9402251632763,3,96,0.2,2.2,5.6,2.384375,1.15488237040561,1.5,0,NA,NA,NA,NA,NA,NA,96,46,166.5,334,178.114583333333,57.4456026060475,76.75,96,28338.1,96,5.2
"owcowmet",2001-05-22,96,8.7,14.4,18.7,14.1229166666667,2.65906509754509,3.3,96,45,83,92,78.46875,13.5203185301935,11,96,982,985,986,984.666666666667,1.14860708931037,2,96,0.2,0.9,6.2,1.15833333333333,1.08430590621172,1.225,0,NA,NA,NA,NA,NA,NA,96,25,211.5,313,209.104166666667,52.1343364308756,74.25,96,19869.5,96,2
"owcowmet",2001-05-23,96,7.7,12.65,18.3,12.6270833333333,2.90981928057638,4.025,96,41,81,96,74.4583333333333,16.3680797617717,26.25,96,986,988,989,987.739583333333,0.729019408689243,0,96,0.2,0.85,3.7,0.997916666666667,0.780819969366437,1.2,0,NA,NA,NA,NA,NA,NA,96,64,156,318,165.760416666667,53.4903325828561,85.75,96,31330.5,96,0.3
"owcowmet",2001-05-24,96,9.5,13.55,17.7,13.2041666666667,2.15156817554896,3.6,96,61,83,93,81.4166666666667,8.19199438048053,12,96,986,987,989,987.260416666667,0.757347054792919,1,96,0.2,1.1,3.5,1.17708333333333,0.918635047707844,1.425,0,NA,NA,NA,NA,NA,NA,96,0,147,294,160.489583333333,54.8552151321365,71.75,96,17751.3,96,1.4
"owcowmet",2001-05-25,96,8.8,12.25,18.9,13.046875,2.99645239803408,5.525,96,46,76.5,93,76.40625,11.5526967687886,20,96,987,988,991,988.864583333333,1.22791900698674,2,96,0.2,1.1,4.6,1.30625,1.10280145657846,1.6,0,NA,NA,NA,NA,NA,NA,96,69,176,272,175.34375,47.6539782676834,73,96,29969.3,96,1.2
"owcowmet",2001-05-26,96,10,12.4,18.5,12.7895833333333,2.45406125976241,3.65,96,64,90,97,86.09375,9.10532305273881,11,96,984,988,991,987.770833333333,1.70743986049084,3,96,0.2,1.3,4.7,1.37291666666667,0.981564719336231,1.3,0,NA,NA,NA,NA,NA,NA,96,15,166,323,163.989583333333,56.3536754121339,68.5,96,17089.3,96,9.5
"owcowmet",2001-05-27,96,11.1,12.8,15.1,12.8927083333333,1.0224063247958,1.125,96,63,76,98,77.8541666666667,9.39762474656192,15,96,982,983,985,982.9375,0.831137457755461,2,96,0.2,2,9.2,2.20625,1.53264906547283,2.1,0,NA,NA,NA,NA,NA,NA,96,0,215.5,354,203.53125,63.7561065186783,77.75,96,16862.3,96,2.4
"owcowmet",2001-05-28,96,10.6,14.8,20.2,15.0072916666667,3.1825261330772,6.875,96,59,78.5,96,77.1354166666667,10.3238301660888,19,96,984,989,991,987.989583333333,2.00785191143312,2,96,0.2,1.7,5.8,1.72916666666667,1.151650227115,1.4,0,NA,NA,NA,NA,NA,NA,96,0,225,354,224,67.5004873276755,65.5,96,34792.9,96,0.3
"owcowmet",2001-05-29,96,8.1,13.45,17.5,13.1302083333333,2.59489863068074,3.55,96,75,86.5,99,88.09375,7.76100661539536,15,96,989,994,996,993.09375,1.68008850017523,2,96,0.2,1.1,5.3,1.36979166666667,1.16439456069773,2,0,NA,NA,NA,NA,NA,NA,96,2,108,354,138.333333333333,105.747531181003,172.25,96,44311.4,96,1.1
"owcowmet",2001-05-30,96,6.2,12.65,16.9,12.140625,2.89429850150075,5.2,96,37,62.5,97,67.2916666666667,16.6277616094395,27,96,995,998,1000,997.895833333333,1.07094809610989,1.25,96,0.2,1.5,4.4,1.671875,1.16390478223318,1.75,0,NA,NA,NA,NA,NA,NA,96,0,124.5,354,156.864583333333,125.104892393852,230.25,96,55532.5,96,0
"owcowmet",2001-05-31,96,3.3,13.4,16.5,12.0833333333333,3.98128957332504,5.15,96,45,66,98,68.78125,15.3583189355579,20.5,96,988,997,999,995.0625,3.33975259089967,6,96,0.2,1.5,6.8,2.03958333333333,1.75514156973862,2.475,0,NA,NA,NA,NA,NA,NA,96,6,76,355,115.6875,89.2426983597331,142.75,96,50147,96,0
"owcowmet",2001-06-01,96,10.8,14.8,21.6,14.925,2.88652039660211,4.55,96,47,80.5,96,78.1770833333333,12.7345322412529,14.25,96,980,982,987,982.177083333333,1.73505523447142,2,96,0.2,2.1,8.9,2.18125,1.38490451884445,1.675,0,NA,NA,NA,NA,NA,NA,96,84,218,343,212.541666666667,60.7673590821961,79.5,96,20645,96,4.5
"owcowmet",2001-06-02,96,9.6,12,20.4,13.3322916666667,3.11466800770895,3.425,96,44,87,97,82.71875,13.160309646813,10,96,977,980,982,979.645833333333,1.36866563266383,2,96,0.2,1.3,5.3,1.56770833333333,1.29407514559864,2,0,NA,NA,NA,NA,NA,NA,96,43,205,354,201.208333333333,56.3285319245223,73.5,96,28714.1,96,11.2
"owcowmet",2001-06-03,96,8.8,11.6,16.4,12.2104166666667,2.1010513241391,3.9,96,62,80,97,80.6145833333333,9.02787471832793,13,96,981,987,992,986.541666666667,3.51213435382222,5.25,96,0.2,1.3,5,1.471875,1.08624928078227,1.6,0,NA,NA,NA,NA,NA,NA,96,28,236.5,329,231.572916666667,47.1802244013464,52,96,20559.5,96,0
"owcowmet",2001-06-04,96,7.2,12.6,16.7,11.7854166666667,3.11745439899681,6.025,96,65,88,99,87.4270833333333,9.95224893036392,17.25,96,991,994,996,994.010416666667,1.2936670983694,2,96,0.2,1.1,5.4,1.28854166666667,1.16229082253124,1.725,0,NA,NA,NA,NA,NA,NA,96,4,187.5,353,154.6875,90.8479716194502,161.25,96,30568.7,96,0
"owcowmet",2001-06-05,96,5.5,13.95,18.9,12.734375,3.22398341790825,2.2,96,67,86.5,99,88.09375,7.64622800023508,13,96,993,996,999,996.427083333333,1.12151018172788,1,96,0.2,1.1,6.5,1.52291666666667,1.41156718927034,1.6,0,NA,NA,NA,NA,NA,NA,96,6,77,348,111.239583333333,84.1894786265096,86,96,28562.4,96,0.5
"owcowmet",2001-06-06,96,13,13.8,14.9,13.8697916666667,0.377838671132944,0.4,96,85,92,96,91.9479166666667,3.11995206328446,4.25,96,994,995,996,994.739583333333,0.729019408689243,1,96,0.2,1.6,6.5,1.76979166666667,1.2450423617115,1.25,0,NA,NA,NA,NA,NA,NA,96,2,58,348,71.65625,66.0846073526004,28.25,96,10591.3,96,6
"owcowmet",2001-06-07,96,10.4,15.15,19.8,15.08125,2.49117653455467,4.125,96,61,83.5,99,84.9270833333333,11.0246086376812,19,96,993,994,995,993.822916666667,0.807788295176751,1.25,96,0.2,0.45,2.8,0.916666666666667,0.849850348023161,1.3,0,NA,NA,NA,NA,NA,NA,96,0,66.5,351,140.5625,123.996079097603,216.25,96,53065.7,96,0
"owcowmet",2001-06-08,96,9.9,17.35,21.6,15.8104166666667,3.70241682565283,6.65,96,33,65,99,73.4895833333333,19.6790001840951,36.25,96,993,994,995,993.822916666667,0.882517829450627,2,96,0.2,0.2,3.8,0.907291666666667,0.95666578794507,1.35,0,NA,NA,NA,NA,NA,NA,96,0,224,355,182.697916666667,122.261163071574,205.25,96,60345.4,96,0
"owcowmet",2001-06-09,96,8.9,17.5,24.2,17.2354166666667,4.98397387774405,8.55,96,31,73,97,72.59375,18.3260402160423,28.25,96,991,993,994,992.5,1.16076200017602,2,96,0.2,0.8,3.3,0.938541666666667,0.774782793557641,1.2,0,NA,NA,NA,NA,NA,NA,96,0,178,349,141.375,99.3191824372311,178.5,96,59728.4,96,0
"owcowmet",2001-06-10,96,13.6,23.05,28.1,21.8614583333333,4.50406529333964,7.07500000000001,96,44,61,85,62.3125,10.5154648019001,13,96,987,990,992,989.5625,1.39028584717032,3,96,0.2,1.4,5.9,1.55520833333333,1.08393724732585,1.4,0,NA,NA,NA,NA,NA,NA,96,6,212,324,204.40625,47.9955213096959,51.75,96,46151.1,96,0
"owcowmet",2001-06-11,96,16.7,22.8,26.5,22.1947916666667,2.76471640466895,3.9,96,56,68,97,72.1875,12.1692559129013,12,96,985,988,988,987.385416666667,0.838165812846457,1,96,0.2,1.5,5.8,1.69270833333333,1.28343657023811,1.45,0,NA,NA,NA,NA,NA,NA,96,0,116.5,350,145.677083333333,106.178944764975,170.75,96,58864.5,96,0
"owcowmet",2001-06-12,96,17.1,22.8,28.6,22.9322916666667,3.51743012624024,6.45,96,48,75,97,73.9270833333333,15.1929656795621,28.25,96,984,988,990,987.364583333333,1.25756482864527,1.25,96,0.2,0.85,5.6,1.05625,0.941869641220393,1.3,0,NA,NA,NA,NA,NA,NA,96,0,206.5,355,195.135416666667,103.965340357323,141.5,96,49635.6,96,0.3
"owcowmet",2001-06-13,96,16.3,23.65,28.6,22.2875,3.76063404508503,6.825,96,51,78.5,97,80.2395833333333,11.8754455133418,17.5,96,989,992,992,991.15625,1.07926022421793,1,96,0.2,1.1,5.2,1.48229166666667,1.35840423343109,2.3,0,NA,NA,NA,NA,NA,NA,96,0,86,353,115.760416666667,84.0195146243972,151,96,57927.1,96,0
"owcowmet",2001-06-14,96,17.8,26.35,32.5,25.8114583333333,4.0433146848039,5.475,96,42,70,92,71.0104166666667,12.6178610178852,17,96,991,993,995,992.9375,1.2123270359541,2,96,0.2,0.8,3.5,1.06666666666667,0.914867452771357,1.35,0,NA,NA,NA,NA,NA,NA,96,3,150.5,321,144.625,74.5275999740682,104.25,96,49677.8,96,0
"owcowmet",2001-06-15,96,21,25.35,33,26.446875,4.63578649717267,9.6,96,41,75,97,72.1145833333333,19.5355922366098,38.75,96,987,991,992,990.510416666667,1.3376711236652,1.5,96,0.2,1.3,5.3,1.59375,1.29450762840549,1.85,0,NA,NA,NA,NA,NA,NA,96,34,183.5,332,191.052083333333,53.0388873805004,70.75,96,51211.4,96,4
"owcowmet",2001-06-16,96,17.5,21,26.1,21.6239583333333,2.24108736726601,3.825,96,42,72,95,70.7083333333333,13.5265171669084,21.5,96,992,996,998,995.895833333333,1.65102307463659,1,96,0.2,1.1,3.7,1.34166666666667,1.04303874547468,1.8,0,NA,NA,NA,NA,NA,NA,96,7,242.5,354,209.614583333333,117.525483891942,238.25,96,59415,96,0
"owcowmet",2001-06-17,96,15.1,22.1,26.1,21.1239583333333,3.11552123852804,4.775,96,39,57.5,89,63.2604166666667,15.9038193305333,27.5,96,995,999,1001,998.75,1.63514042532326,2,96,0.2,1.3,4.1,1.36666666666667,1.00469075280503,1.55,0,NA,NA,NA,NA,NA,NA,96,0,258,355,258.510416666667,86.4155194141309,100.5,96,60552.9,96,0
"owcowmet",2001-06-18,96,16.6,24.5,30.7,24.15,4.76524699751948,8.625,96,31,54.5,82,53.6666666666667,15.0645395175954,26.25,96,997,998.5,1003,998.864583333333,1.70830658943551,3,96,0.2,1,6.1,1.33541666666667,1.1354553148098,1.4,0,NA,NA,NA,NA,NA,NA,96,3,202,333,199.71875,54.3940211739644,66.5,96,46230.8,96,0
"owcowmet",2001-06-19,96,19.6,24.9,33.8,26.2760416666667,4.67156560687081,8.9,96,31,58.5,79,55.4166666666667,13.8143073557561,21.25,96,996,997,998,997.0625,0.765196913081511,2,96,0.2,1.5,9.2,1.77395833333333,1.6068435741944,2.35,0,NA,NA,NA,NA,NA,NA,96,8,207,345,196.020833333333,65.5239577184385,64.25,96,56173.8,96,0
"owcowmet",2001-06-20,96,17.3,20.6,26.9,21.3145833333333,2.55697103565781,3.77500000000001,96,63,86,96,83.7083333333333,9.66808821973411,14,96,997,999,999,998.489583333333,0.580286529345935,1,96,0.2,0.9,3.5,1.078125,0.789030467692705,1.2,0,NA,NA,NA,NA,NA,NA,96,0,113.5,341,138.4375,89.0515891285259,152.5,96,30820.6,96,2
"owcowmet",2001-06-21,96,17.1,20.4,22.5,19.9708333333333,1.6961204442502,2.925,96,80,92,97,91.15625,5.17957146164775,8,96,988,994.5,998,993.354166666667,3.56880981683977,7,96,0.2,1.1,3.7,1.20104166666667,0.965019202608688,1.7,0,NA,NA,NA,NA,NA,NA,96,0,92.5,350,119.40625,87.1055715330843,149.25,96,26122.6,96,7.8
"owcowmet",2001-06-22,96,14.2,16.35,20.5,16.8822916666667,1.92266234228898,3.625,96,67,94,97,88.8229166666667,9.94193118131659,16,96,988,993,994,991.770833333333,1.85517294791258,2.25,96,0.2,1.1,4.3,1.17083333333333,0.968875274865457,1.5,0,NA,NA,NA,NA,NA,NA,96,6,212,345,185.645833333333,98.2816553174082,158.75,96,21139.6,96,1.7
"owcowmet",2001-06-23,96,14,18.9,21.4,18.1541666666667,2.56042416990321,5.425,96,61,73,97,78.2083333333333,11.9559865354176,22.25,96,992,996,997,995.322916666667,1.49028285317122,2,96,0.2,1.5,5.2,1.540625,1.22659804465762,2.4,0,NA,NA,NA,NA,NA,NA,96,0,52,336,115.65625,112.16696465772,202,96,60341.9,96,0
"owcowmet",2001-06-24,96,14.2,19.35,23.7,19.253125,3.67847088153703,7.6,96,63,78.5,94,79.0208333333333,9.93767860923017,17.25,96,997,1000,1001,999.489583333333,1.26486772070331,1,96,0.2,1,3.2,1.08229166666667,0.784721847021594,1.2,0,NA,NA,NA,NA,NA,NA,96,2,177,351,160.59375,100.247543938939,148.25,96,57730.3,96,0
"owcowmet",2001-06-25,96,13.9,21.65,25.1,19.7614583333333,4.07444848813384,8.125,96,51,72.5,95,74.7708333333333,15.18342528907,30.25,96,1001,1002,1004,1001.98958333333,0.911849383530863,2,96,0.2,0.85,4.1,1.31979166666667,1.2285738237285,2.025,0,NA,NA,NA,NA,NA,NA,96,6,95,349,119.166666666667,90.3021439002555,174.25,96,59923.5,96,0
"owcowmet",2001-06-26,96,15.3,23.35,27.5,21.7770833333333,3.80568768712434,6.45,96,52,74.5,96,77.5416666666667,11.9972950167652,21.25,96,1002,1003,1005,1003.35416666667,0.940091447586117,1,96,0.2,0.9,4.3,1.33333333333333,1.15107882273125,1.85,0,NA,NA,NA,NA,NA,NA,96,3,84.5,208,98.8020833333333,58.1986832536282,101,96,50399.8,96,0
"owcowmet",2001-06-27,96,19,24.5,27.2,23.6979166666667,2.58965468808271,4.4,96,59,74.5,94,76.2604166666667,8.90682150367041,14,96,1002,1003,1005,1003.44791666667,1.1320200078822,2.25,96,0.2,0.9,2.8,1.0625,0.755227396916076,1.25,0,NA,NA,NA,NA,NA,NA,96,2,146.5,355,148.5625,109.067609403767,188.5,96,49933.1,96,0
"owcowmet",2001-06-28,96,18,23.25,28.8,23.6302083333333,3.57194093755811,6.4,96,50,75,96,75.3958333333333,13.4559547895438,22.75,96,998,1001,1003,1000.80208333333,1.75690991691104,3,96,0.2,1,3.2,1.10416666666667,0.814463551789141,1.425,0,NA,NA,NA,NA,NA,NA,96,3,154.5,355,144.84375,92.219341289638,159,96,57009.4,96,0
"owcowmet",2001-06-29,96,19,25.4,31.9,25.2510416666667,4.3753133972964,8.4,96,47,77,92,72.8229166666667,15.8943848354771,32,96,994,996,998,996,1.76515990031618,4,96,0.2,0.6,3,0.923958333333333,0.814958157358778,1.3,0,NA,NA,NA,NA,NA,NA,96,4,203.5,336,187.96875,65.5351176449455,42.5,96,45785.1,96,0
"owcowmet",2001-06-30,96,20.4,24.4,31.6,24.9020833333333,3.35019179864665,5.625,96,48,80,89,74,12.579013432991,19.25,96,990,993,994,992.479166666667,1.45080135146184,3,96,0.2,1.3,4,1.3625,0.977994726064781,1.7,0,NA,NA,NA,NA,NA,NA,96,25,210.5,339,206.197916666667,50.7247722708523,44.5,96,45660.9,96,1.3
"owcowmet",2001-07-01,96,14.8,21.15,26.4,20.6666666666667,2.83354591565769,3.575,96,44,73,91,69.9270833333333,14.201738063881,27.25,96,989,992,1000,992.65625,3.38674855716714,5,96,0.2,2.8,6.3,2.92916666666667,1.50493340763089,2.3,0,NA,NA,NA,NA,NA,NA,96,0,216,355,184.53125,128.656536080822,265,96,29935.8,96,5
"owcowmet",2001-07-02,96,12,15.55,18.5,15.4677083333333,2.02419547587712,3.6,96,46,60,86,61.8541666666667,8.95130589316344,9,96,999,1001.5,1004,1001.64583333333,1.54224147653013,3,96,0.2,2.5,5.8,2.48020833333333,1.33105575759416,1.9,0,NA,NA,NA,NA,NA,NA,96,1,47.5,354,72.3333333333333,73.6190288139471,65.25,96,59800.5,96,0
"owcowmet",2001-07-03,96,12,19.55,23.9,18.9302083333333,3.72202886924709,7.475,96,56,69,94,73.7604166666667,11.4632086916697,20.25,96,994,996.5,999,996.364583333333,1.78366737320769,3,96,0.2,1.1,5.8,1.41041666666667,1.08360792741234,1.3,0,NA,NA,NA,NA,NA,NA,96,59,208.5,347,202.989583333333,43.1783315032379,50.75,96,36585.9,96,1.7
"owcowmet",2001-07-04,96,16.5,20.25,27.8,21.3395833333333,3.47767251769785,6.775,96,55,85.5,97,80.2708333333333,14.18114327413,26.5,96,989,991.5,993,991.15625,1.57164429483064,3,96,0.2,1.5,6.5,1.77604166666667,1.32440610655785,1.6,0,NA,NA,NA,NA,NA,NA,96,4,228,321,224.03125,46.1568157993686,44.75,96,33166.4,96,0
"owcowmet",2001-07-05,96,15.1,20.95,24.1,20.2989583333333,2.65335913381179,4.05,96,34,59.5,95,60.9270833333333,21.151207401976,45,96,989,992,995,991.302083333333,1.9794725063786,3,96,0.2,1.95,5.6,1.98020833333333,1.32828498778385,2,0,NA,NA,NA,NA,NA,NA,96,3,262,355,241.822916666667,101.508619783499,110,96,57355,96,0
"owcowmet",2001-07-06,96,11.6,17.9,22.9,18.2489583333333,3.45384590494245,6.35,96,30,58.5,90,55.4895833333333,17.1206214789231,31,96,995,996,999,997,1.32188063797479,2,96,0.2,1.5,4.4,1.51979166666667,1.03085246191956,1.7,0,NA,NA,NA,NA,NA,NA,96,8,147,355,140.208333333333,94.7067403444267,171.5,96,60272.7,96,0
"owcowmet",2001-07-07,96,14.4,23.4,26.9,22.025,3.41350259996971,4,96,46,64,84,63.8958333333333,10.3440592324053,19,96,987,991.5,996,991.802083333333,2.79329947012929,5,96,0.2,1.9,5.4,1.9375,1.22278801364578,1.5,0,NA,NA,NA,NA,NA,NA,96,101,205.5,332,206.145833333333,44.7836857434929,56.5,96,31258.6,96,0
"owcowmet",2001-07-08,96,16.5,23.7,27.6,22.9760416666667,2.73105897300573,1.4,96,51,80,94,79.1979166666667,10.9713692391814,14.25,96,987,989,992,989.354166666667,1.26473768169877,1,96,0.2,1.1,3,1.26041666666667,0.801377651516984,1.15,0,NA,NA,NA,NA,NA,NA,96,0,122,351,148.979166666667,115.378095081178,214,96,48336.8,96,0
"owcowmet",2001-07-09,96,16.1,23.9,31,23.66875,4.60720973897948,7.275,96,34,69,94,67.4895833333333,16.5713734091857,23,96,987,989,990,988.90625,0.941198843580832,2,96,0.2,0.9,3.3,1.01354166666667,0.736223620443032,1.1,0,NA,NA,NA,NA,NA,NA,96,3,201,272,166.239583333333,76.1408313990618,116.75,96,46398,96,0
