"","station","parameter","Slope","std.error","conf.low","conf.high","statistic","p.value","Seas_edf","Seas_ref.df","Seas_stat","Seas_p.val","R2_adj","Dev_expl","model_error","ar1_start","threshold","model_refit","ar1_end","ts_start","ts_end","ts_length","n_points","Fall_estimate","Winter_estimate","Spring_estimate","Summer_estimate","Fall_p.value","Winter_p.value","Spring_p.value","Summer_p.value","Fall_std.error","Winter_std.error","Spring_std.error","Summer_std.error","sig_trend","sig_seasonality","sig_autocorr"
"206","wkbwbwq","do_mgl_median",0.0110155745277796,0.0136200920912188,-0.0156793154371281,0.0377104644926873,0.808773865404449,0.419730590683523,6.93278081037353,10,36.9746476614991,0,0.756015387533611,0.766392672776556,FALSE,0.3081,0.143711531939278,TRUE,0.0445,2002.03835616438,2022.95342465753,20.9150684931508,186,-0.0179853008035423,0.00340091187308797,0.028881112779539,0.0392583254864686,0.55548043659168,0.90766343928488,0.163008965542101,0.059173175003513,0.03026721242789,0.0291570487349398,0.0203640415004444,0.0202787871874376,"no","yes","yes"
"207","wqbcrwq","do_mgl_median",-0.0595593977676962,0.0170982846351202,-0.0930714198499464,-0.026047375685446,-3.48335514577644,0.000612154479579004,8.32411820693796,10,111.877407175276,0,0.897322898376963,0.902032087285493,FALSE,0.3051,0.137224926648181,TRUE,0.1028,2002.45205479452,2021.70410958904,19.2520547945205,204,-0.0471619707812274,-0.109357217037719,-0.0491380766179067,-0.0396469368001038,0.298869183422434,0.00151547574752308,0.317927612807598,0.190288596693859,0.0449607410614755,0.0315266872501052,0.0487283166877018,0.0299168015801722,"yes","yes","yes"
"208","wqbmhwq","do_mgl_median",-0.017312791804789,0.00773897669605675,-0.032480907406255,-0.00214467620332299,-2.23709057214378,0.0262209733772314,8.51147380570845,10,143.388987629646,0,0.907470575570708,0.911067808716493,FALSE,0.3477,0.125217505796654,TRUE,0.0042,2002.03835616438,2022.95342465753,20.9150684931508,245,-0.02027483127988,-0.0309200371213186,-0.0177802740539456,0.00484729362774268,0.446841934350989,0.0224972084091216,0.37866205468087,0.497080400565322,0.0264719212690183,0.0131819031977024,0.0200496072057993,0.00709520216499161,"yes","yes","yes"
"209","wqbmpwq","do_mgl_median",-0.0395382560488712,0.00635091452859689,-0.0519858197938133,-0.0270906923039291,-6.22560040303462,3.29120786024013e-09,7.13678331286786,10,138.424175457945,0,0.889660588286586,0.894436162137553,FALSE,0.0743,0.14256640188162,FALSE,0.0743,2002.03835616438,2022.95342465753,20.9150684931508,189,-0.0365746559169806,-0.0299010649543297,-0.102913225615596,-0.0174341637077092,0.105690359978511,0.429612862052454,3.40470194115312e-05,0.143529790027688,0.0222479511913919,0.0369540020508163,0.0225097226105322,0.0117599900427394,"yes","yes","no"
"210","wqbslwq","do_mgl_median",-0.0645307511147605,0.00919024615429706,-0.0825433025862404,-0.0465181996432805,-7.02165644220399,5.25903644939676e-11,6.88523881111131,10,82.3489117413515,0,0.856478485597613,0.862933110139932,FALSE,0.1642,0.147737844075666,TRUE,0.0722,2002.36712328767,2022.95342465753,20.5863013698631,176,-0.0225357925497195,-0.136236969727479,-0.0938462570047048,-0.0467257540795759,0.401628109097311,0.252209973597226,1.15711114232771e-05,0.00354595324380141,0.0266450811817407,0.11039951667884,0.0191773158493373,0.0154021023557162,"yes","yes","yes"
"211","acefcwq","temp_median",0.0586799685678791,0.0153456232307257,0.0286030997153356,0.0887568374204226,3.82388956679111,0.000169325463388897,8.69843987681569,10,569.775818644389,0,0.959929166603304,0.961555210823022,FALSE,0.1029,0.126515131188166,FALSE,0.1029,2002.78630136986,2022.95342465753,20.1671232876713,240,0.0364270134193993,0.11599860917198,0.041288463322697,0.0192957814309493,0.704011331280895,0.0919578798324582,0.585243982373317,0.553146709967627,0.0954187635085862,0.0676961488056866,0.0752256096194554,0.0323470486114046,"yes","yes","no"
"212","acemcwq","temp_median",0.0634470030554601,0.0159154893190267,0.0322532171938358,0.0946407889170844,3.98649402375647,9.01527842034313e-05,8.63125798425383,10,529.711829312912,0,0.957172362816968,0.958898237388305,FALSE,0.1044,0.126515131188166,FALSE,0.1044,2002.78630136986,2022.95342465753,20.1671232876713,240,0.0503825285107539,0.150709275132547,0.0262034224173605,0.0299106783793736,0.599044397764228,0.0270305524201448,0.733075908572467,0.311348490300158,0.0953161444189866,0.0664327084195076,0.0764655180030884,0.0292773555436874,"yes","yes","no"
"213","acespwq","temp_median",0.0497676080824525,0.0176445046736627,0.015185014397025,0.08435020176788,2.82057269404331,0.00519643419883014,9.00041037058729,10,431.975452664356,0,0.960818958045957,0.962389460697355,FALSE,0.2227,0.123959006460912,TRUE,0.0247,2002.03835616438,2022.95342465753,20.9150684931508,250,0.0387602019234394,0.0803896228431352,0.0435845837272791,0.0359412768919123,0.685240414396261,0.171164010184851,0.543743788306298,0.156517114233776,0.0951723827414504,0.0580288216465105,0.0713818734913288,0.0250537133489351,"yes","yes","yes"
"214","apacpwq","temp_median",0.0441043528330766,0.0171851438070102,0.010422089902195,0.0777866157639582,2.56642326234625,0.010890932862784,8.94831892309661,10,345.370451295319,0,0.94967278935595,0.951699640720509,FALSE,0.1892,0.124457837476193,TRUE,0.0054,2002.03835616438,2022.95342465753,20.9150684931508,248,0.0611387162604509,0.0947208331857781,0.0112263790225492,0.0227203037959262,0.503393703991788,0.1233348212659,0.863297017323521,0.282905864968622,0.090815658655317,0.0605910368667587,0.0649272860647189,0.0209686745529519,"yes","yes","yes"
"215","apadbwq","temp_median",0.0342141329867879,0.0168240835125007,0.00123953522939235,0.0671887307441834,2.03364022541649,0.0431555356343749,8.82748897189277,10,362.726515102029,0,0.951509004048833,0.953528239903196,FALSE,0.1524,0.127313341826959,TRUE,3e-04,2002.03835616438,2022.95342465753,20.9150684931508,237,0.0409083462216229,0.0508948737370318,0.013991030214813,0.00945172497645619,0.652094248310604,0.414957798024316,0.836570115432859,0.692751057487007,0.090248379925491,0.061984600234116,0.0675203758775984,0.0237997753297877,"yes","yes","yes"
"216","apaebwq","temp_median",0.0433061963081152,0.0185770774322856,0.00689579360282367,0.0797165990134068,2.33116304036351,0.0206241170723063,8.6713859138828,10,278.972314929683,0,0.938542083242879,0.941059274485324,FALSE,0.1553,0.127313341826959,TRUE,0.0078,2002.03835616438,2022.95342465753,20.9150684931508,237,0.0858946834290718,0.0660655983392755,0.0188529729330956,0.0146233694226351,0.367339552937453,0.310272508636539,0.758056275967818,0.498719980781902,0.0945122354641816,0.0645321127463986,0.0609158145279113,0.0214803339635748,"yes","yes","yes"
"217","apaeswq","temp_median",0.0481409244784495,0.0184752889323823,0.0119300235670086,0.0843518253898903,2.60569264462603,0.00977461125823161,8.74322576333507,10,287.47465648682,0,0.941262818307514,0.943675123989444,FALSE,0.1653,0.1270455952807,TRUE,0.0085,2002.03835616438,2022.95342465753,20.9150684931508,238,0.122719772149514,0.0684674128343471,0.0103170232986024,0.0166664787895516,0.203852535731736,0.286288503507217,0.868287986722818,0.410297445547257,0.0954724393228147,0.0636084743705581,0.0619381802152973,0.0200954315211139,"yes","yes","yes"
"218","cbmipwq","temp_median",0.0272125312306795,0.0181232208142394,-0.0083083288490964,0.0627333913104554,1.50152842640965,0.134626169844949,8.82790619308833,10,404.030441965595,0,0.958892962915014,0.960619312204251,FALSE,0.1904,0.127853952928916,TRUE,-0.0012,2003.28493150685,2022.95342465753,19.668493150685,235,0.0252345290303619,0.0153742382819571,0.0397884727142415,0.0204396390084265,0.783286780698037,0.797403661888114,0.590007079832343,0.450130618336073,0.0913245317657002,0.0595948857316918,0.073425496937359,0.0268821964117343,"no","yes","yes"
"219","cbmmcwq","temp_median",0.0354366520134031,0.0237127993010394,-0.0110395805892606,0.0819128846160668,1.49441032092107,0.136768198619374,8.5730384376497,10,300.205122208185,0,0.953553755960087,0.955833775561476,FALSE,0.2379,0.139997427467147,TRUE,0.0125,2003.28493150685,2022.95342465753,19.668493150685,196,0.0392623089085199,-0.0651572207084628,0.0453827840749352,0.0760662977529303,0.699363344125345,0.549912550290343,0.623109756106563,0.128988468731204,0.101138233839483,0.107037902515779,0.0918339139900692,0.0493923371095627,"no","yes","yes"
"220","cbmocwq","temp_median",0.0254713576169464,0.0202372495715198,-0.0141929226893811,0.0651356379232739,1.25863732257335,0.2098578494109,8.06579578073398,10,411.980609127949,0,0.957714897156191,0.959821205435947,FALSE,0.0534,0.144884706767689,FALSE,0.0534,2003.28493150685,2022.95342465753,19.668493150685,183,-0.0159620621311994,0.0114104869623175,0.0658936489140952,0.0125901307419841,0.891507905860922,0.940458522810113,0.551742110594704,0.817219930297909,0.116432432272995,0.149599896571012,0.110048717673914,0.0542227475954258,"no","yes","no"
"221","cbmrrwq","temp_median",0.0533429083363585,0.0180843010910519,0.0178983295123183,0.0887874871603987,2.94968039227971,0.00351509881350838,8.71524853021418,10,606.626662961938,0,0.962576328703507,0.964116923057566,FALSE,0.1182,0.127313341826959,FALSE,0.1182,2003.28493150685,2022.95342465753,19.668493150685,237,0.039552867760763,0.0644963861440395,0.0552897913939147,0.0512093796019339,0.709187058049709,0.403823825886199,0.559588608097868,0.248424108054496,0.105534727513347,0.0766629144012741,0.0942161394246093,0.0439223471197596,"yes","yes","no"
"222","cbvcbwq","temp_median",0.0528609857586261,0.0180125407859723,0.0175570545480616,0.0881649169691906,2.93467681137982,0.0036642558966603,9.04193748005097,10,596.03858757887,0,0.969402795491346,0.970636749328845,FALSE,0.1787,0.123959006460912,TRUE,0.0267,2002.03835616438,2022.95342465753,20.9150684931508,250,0.0584272546106644,0.0451116681792787,0.0461833680174382,0.0490670254255254,0.584140049968533,0.419063712401919,0.620853131791414,0.116816975479438,0.106178224485196,0.0554436904414373,0.092883700522131,0.0308436168107646,"yes","yes","yes"
"223","cbvgiwq","temp_median",0.0449549453886781,0.0180204888764821,0.00963543620696849,0.0802744545703878,2.49465737010871,0.0132788358102069,9.09614177070315,10,607.329717219804,0,0.971203642832538,0.972361921250514,FALSE,0.2118,0.123466125755624,TRUE,0.0366,2002.03835616438,2022.95342465753,20.9150684931508,252,0.0429022356468513,0.0487636516780362,0.0358644750961044,0.0370527551250975,0.68246731375012,0.336349348099894,0.707666840671306,0.271583164535199,0.104369147644622,0.0503213432759342,0.0951943722303423,0.0333968692276477,"yes","yes","yes"
"224","cbvtcwq","temp_median",0.0465706517697192,0.0171779234601523,0.012902540458635,0.0802387630808035,2.71107575241846,0.0071911645362415,9.03037469960593,10,701.134587438313,0,0.972069124098714,0.973189701269036,FALSE,0.1328,0.123711829731495,TRUE,0.0098,2002.03835616438,2022.95342465753,20.9150684931508,251,0.0373038421892392,0.0684558408929582,0.0250011150563772,0.0387138898214714,0.71734003638653,0.300242256494513,0.787874765893968,0.389480978523924,0.102559859372369,0.0655210811805777,0.0925086459282025,0.0446660822258411,"yes","yes","yes"
"225","delblwq","temp_median",0.0315248106169028,0.0175778958344294,-0.0029272321425754,0.065976853376381,1.79343482939272,0.0742049789410955,8.85544009512779,10,761.057823382396,0,0.969183773971694,0.970438763515387,FALSE,0.0783,0.125731748230686,FALSE,0.0783,2002.03835616438,2022.95342465753,20.9150684931508,243,0.0137075385807835,-0.00904572895304032,0.0308252139456769,0.0254774312087632,0.903600845949649,0.911024489734769,0.762734767529396,0.641293100548006,0.112701423513693,0.080570160614966,0.101651089099272,0.054408363551611,"no","yes","no"
"226","deldswq","temp_median",0.0412161632854438,0.0154394575246368,0.0109553825963197,0.0714769439745678,2.66953441982498,0.00812743990186366,8.8608216115541,10,786.411140083426,0,0.969908054648993,0.971124166554938,FALSE,0.055,0.125217505796654,FALSE,0.055,2002.12328767123,2022.95342465753,20.8301369863013,245,0.045133275049615,-0.0248563153309375,0.0453870223669102,0.054758597655086,0.662620758804093,0.710394533183012,0.623688743475597,0.242576310077806,0.102942070968761,0.066593647521203,0.0920379584033963,0.0463974988213669,"yes","yes","no"
"227","delllwq","temp_median",0.0441440762295407,0.0165871009803445,0.0116339557001364,0.076654196758945,2.66134970070121,0.00830796023147153,8.85859636744111,10,758.405698172932,0,0.968123016129478,0.96938006539904,FALSE,0.0487,0.123711829731495,FALSE,0.0487,2002.03835616438,2022.95342465753,20.9150684931508,251,0.0570233811211733,0.0267901310523448,0.0312001961292313,0.047434298387638,0.583465390770514,0.714026514947486,0.74298803354844,0.304542198101868,0.10344087205687,0.0727614671363575,0.0947206598204557,0.0458099293271428,"yes","yes","no"
"228","delslwq","temp_median",0.0493930160000892,0.0160102105990485,0.0180135798410528,0.0807724521591256,3.08509470843718,0.0022732719877226,8.88290656387305,10,792.483191234676,0,0.969463307036058,0.970670472169381,FALSE,0.0898,0.123711829731495,FALSE,0.0898,2002.03835616438,2022.95342465753,20.9150684931508,251,0.056508848186042,0.038916599960915,0.0341794315317765,0.0536265319317575,0.59163651607038,0.554279900705983,0.72595580459533,0.226303942938922,0.104780018067296,0.0654390028121462,0.09706532201659,0.0438742002039903,"yes","yes","no"
"229","elkapwq","temp_median",0.0458665741904566,0.0126737353522316,0.0210265093504906,0.0707066390304226,3.61902571860003,0.00036150474555085,9.10144564652076,10,179.951218176759,0,0.91414591021768,0.917656944679443,FALSE,0.2841,0.124457837476193,TRUE,-0.0107,2002.03835616438,2022.95342465753,20.9150684931508,248,0.045188329613843,0.0365586165582485,0.0435258133001386,0.0480752944620903,0.420570035745846,0.368226613303521,0.0755218615628948,0.00675201582652152,0.0557191429637311,0.0403128522114256,0.0240727450344278,0.0171426513043084,"yes","yes","yes"
"230","elknmwq","temp_median",0.0326050325209162,0.0123090254523091,0.00847978594960353,0.0567302790922289,2.6488719718099,0.00861694743046351,9.12927212013232,10,223.606772041795,0,0.932374970013152,0.935136033147292,FALSE,0.2899,0.124207670715761,TRUE,0.0055,2002.03835616438,2022.95342465753,20.9150684931508,249,0.013926026765649,0.0191719070282355,0.0482428850872778,0.0495581948878602,0.811058332964063,0.597181232594298,0.122772633098459,0.00664826326235875,0.0579969280971434,0.0360889341666938,0.0308202698344526,0.017625547919701,"yes","yes","yes"
"231","elksmwq","temp_median",0.0411903432811623,0.0129836017181899,0.0157429515238977,0.0666377350384268,3.17248974323165,0.00170960905841386,9.21245968508938,10,175.039028480791,0,0.925041275713366,0.928098323160403,FALSE,0.4366,0.123959006460912,TRUE,-0.0332,2002.03835616438,2022.95342465753,20.9150684931508,250,0.0311225388791483,0.0218099305181254,0.0517479176923951,0.0589342643237978,0.531319578750169,0.460595375038087,0.0659563019170238,0.00022270804635745,0.0494289841038904,0.0293710897597756,0.0276298309895508,0.0150132703978822,"yes","yes","yes"
"232","elkvmwq","temp_median",0.0216350775894886,0.01556662643225,-0.00887494957851058,0.0521451047574877,1.38983727037134,0.165876212188393,7.87103773360016,10,31.8757747670829,0,0.694322570998897,0.70524350768,FALSE,0.5831,0.124457837476193,TRUE,-0.0846,2002.03835616438,2022.95342465753,20.9150684931508,248,0.0264873029790414,0.0113922146323429,0.0367867104270571,0.0117486535496334,0.316677646536285,0.541248029340795,0.0657037218454758,0.447773004274087,0.0262243566013836,0.0185425711033391,0.0196286893506836,0.0153748129112739,"no","yes","yes"
"233","gndbcwq","temp_median",0.0221023757579061,0.0199355627093963,-0.0169706091640503,0.0611753606798625,1.10869083958631,0.268824778816642,8.84937223161691,10,353.957283154895,0,0.953850875841818,0.955906452011128,FALSE,0.1586,0.131544169622546,TRUE,0.0024,2004.2868852459,2022.95342465753,18.6665394116326,222,0.0498324840533112,-0.00330672284918474,0.0114099949170552,0.00076121216678584,0.634398254478194,0.96899379569667,0.879784279420736,0.979562290147712,0.104206928427136,0.0846457711508585,0.0750916442516443,0.0295770064434793,"no","yes","yes"
"234","gndbhwq","temp_median",-0.000580307273293626,0.0221907090888852,-0.0440732978789143,0.042912683332327,-0.0261509116706995,0.979160974458228,8.75038638024552,10,259.655468197087,0,0.941340706990986,0.943860238167175,FALSE,0.218,0.129801785810272,TRUE,-0.006,2004.03825136612,2022.95342465753,18.915173291414,228,0.0241974502621929,0.0311614657348583,-0.0230992153112599,-0.0504531956912968,0.813546701127795,0.648904647736244,0.763167339006505,0.0981380802992463,0.102104174486193,0.0680688985609563,0.0762796566053276,0.0299867337948564,"no","yes","yes"
"235","gndblwq","temp_median",0.0228714773358089,0.0166856719005685,-0.00983183864715738,0.0555747933187753,1.37072558252986,0.171894842180724,8.75708812945938,10,500.023870457985,0,0.95712203193466,0.958989728868689,FALSE,0.0663,0.130664265636004,FALSE,0.0663,2004.2868852459,2022.95342465753,18.6665394116326,225,0.0388265282470363,0.0412223032635566,0.00725262534829015,0.00472387568653203,0.717154758173416,0.63121213371257,0.924132274327012,0.861565978990671,0.106627282194085,0.0853686916813441,0.0758106508519464,0.02696277835859,"no","yes","no"
"236","gndpcwq","temp_median",0.0581129748188603,0.0247211373822688,0.00966043589274664,0.106565513744974,2.35074033691272,0.0198163406736109,8.61007515334773,10,282.010325112355,0,0.949887348113479,0.95242198785499,FALSE,0.1583,0.141818016650093,TRUE,0.0104,2005.61917808219,2022.95342465753,17.3342465753424,191,0.0394638602616708,0.111731537035736,0.0422702330901267,0.0241361982902013,0.746028994430813,0.282679360938199,0.652130715876656,0.444526399164964,0.121117146321372,0.102729102788249,0.0931541983105242,0.0313023334338158,"yes","yes","yes"
"237","grbgbwq","temp_median",0.0385327602628874,0.0188191524585728,0.00164789922451627,0.0754176213012586,2.04752899195172,0.042690801087016,6.37359272116016,7,284.73100241788,0,0.937738216043241,0.941190043387644,FALSE,-0.0274,0.169315100152079,FALSE,-0.0274,2002.28493150685,2022.95342465753,20.668493150685,134,0.092475774604316,NA,0.111095389789175,0.0117160082156547,0.340768922643069,NA,0.189943145287433,0.739758575493539,0.0957868157037718,NA,0.0835316064448288,0.0350537068210883,"yes","yes","no"
"238","grblrwq","temp_median",0.0708703630339908,0.0185055836214713,0.0346000856230127,0.107140640444969,3.82967457193636,0.000183290976333577,7.51641120056453,8,426.523178333482,0,0.952656117675751,0.955027882203229,FALSE,0.1276,0.149882191957709,FALSE,0.1276,2002.28493150685,2022.95342465753,20.668493150685,171,0.0356771107610855,NA,0.145751411128897,0.0520965152105064,0.745730201893668,NA,0.101311668045224,0.251015536209612,0.109389361475211,NA,0.0874627524213593,0.0449535969181924,"yes","yes","no"
"239","grborwq","temp_median",0.0433197193812459,0.02034634984305,0.00344160647201564,0.0831978322904761,2.1291150361323,0.0347329709914262,6.50037937499158,7,340.500675014291,0,0.93272045950994,0.935654308799777,FALSE,0.0112,0.149013302364148,FALSE,0.0112,2002.28493150685,2022.87123287671,20.5863013698631,173,0.00418039084871004,NA,0.0922536136151383,0.0521143238683959,0.965830345523894,NA,0.307497082491108,0.223796336468577,0.0970876104904574,NA,0.0895920685138764,0.0424042615396602,"yes","yes","no"
"240","grbsqwq","temp_median",0.0644526942052085,0.0156286668008343,0.0338210701491964,0.0950843182612206,4.12400462730242,5.92808788192478e-05,7.54757209643761,8,536.818243809505,0,0.9618235815321,0.963731860416414,FALSE,0.0892,0.149445852772877,FALSE,0.0892,2002.28493150685,2022.95342465753,20.668493150685,172,0.0526099875857238,NA,0.130236922755877,0.0466818709680418,0.596510095251142,NA,0.144146674203045,0.278970137567598,0.0986960135481525,NA,0.0879459044823045,0.0427348537950996,"yes","yes","no"
"241","gtmfmwq","temp_median",0.0578486938534795,0.0175621535645672,0.023427505375966,0.092269882330993,3.29394078242163,0.00113631365631207,8.85711605559077,10,228.72587901021,0,0.934051177027718,0.936640526936156,FALSE,0.2932,0.123466125755624,TRUE,0.0261,2002.03835616438,2022.95342465753,20.9150684931508,252,0.0415054639159068,0.0564906015866293,0.0507231643688538,0.0687194434855635,0.585922963878369,0.207547685263284,0.310122710737231,0.00138695904547943,0.075786750549889,0.0443462364068399,0.049559501041507,0.0205084540023627,"yes","yes","yes"
"242","gtmpcwq","temp_median",0.0526823558483937,0.019794685557563,0.0138854850702751,0.0914792266265124,2.66143938963785,0.00830703262261081,8.40784492891611,10,202.696195207601,0,0.921126817229669,0.924106613935338,FALSE,0.2307,0.123959006460912,TRUE,0.0161,2002.12328767123,2022.95342465753,20.8301369863013,250,0.0437941080496502,0.0847680384755406,0.0152042588715883,0.0500689370522843,0.562910774332655,0.157400566534384,0.767408826144933,0.0980301950699343,0.0752861077490009,0.0592053631875262,0.051177666108912,0.029791395218563,"yes","yes","yes"
"243","gtmpiwq","temp_median",0.0546543930964568,0.0142650170180552,0.0266954735022176,0.0826133126906961,3.83135842230547,0.000162850282590401,8.48683265737656,10,387.282243111133,0,0.939968502245809,0.942255686074571,FALSE,0.098,0.123959006460912,FALSE,0.098,2002.03835616438,2022.95342465753,20.9150684931508,250,0.0546450879042125,0.0777147011713044,0.0468227402820197,0.0322824996207194,0.500532265779402,0.18039718986703,0.383294965118933,0.0975306557071308,0.0806346350622281,0.0573517169278296,0.0533118097189579,0.0191790866471154,"yes","yes","no"
"244","gtmsswq","temp_median",0.0572850070957919,0.0178441120187428,0.0223111902029577,0.092258823988626,3.21030304201307,0.00151012640794384,8.86569328927252,10,245.055402098993,0,0.939470848863997,0.941895607087584,FALSE,0.2988,0.124709521934413,TRUE,0.0571,2002.12328767123,2022.95342465753,20.8301369863013,247,0.0456314081350528,0.0680584191202252,0.0503550458269303,0.0640779297091632,0.556044627532937,0.150108286029253,0.358883392107151,0.00105094093891046,0.0770668042714277,0.046664601347596,0.0544689806949641,0.0186206223660036,"yes","yes","yes"
"245","hudtnwq","temp_median",0.0375046037153238,0.0173959895990791,0.00340909062569542,0.0716001168049522,2.15593390084053,0.0324635818135675,8.17394212188459,9,579.268728077075,0,0.966086637427463,0.967786742484185,FALSE,0.075,0.144490461936866,FALSE,0.075,2002.28493150685,2022.95342465753,20.668493150685,184,0.0736600091740098,NA,0.018382881148297,0.0276569420235762,0.509602011085823,NA,0.873013355809621,0.519002529567043,0.110982941716068,NA,0.114514940179047,0.0426338970409077,"yes","yes","no"
"246","hudtswq","temp_median",0.0309779663982646,0.0178564243159911,-0.00401998215374328,0.0659759149502725,1.73483592515903,0.0845519268154745,8.10384318537862,9,529.940358352986,0,0.963242937124467,0.96508156644504,FALSE,0.0646,0.144884706767689,FALSE,0.0646,2002.28493150685,2022.95342465753,20.668493150685,183,0.0276977495738791,NA,0.0244091199449329,0.0257484720742752,0.804479467138105,NA,0.828680562032508,0.53485539500662,0.111347016735438,NA,0.112300003354435,0.041249634792043,"no","yes","no"
"247","jacb6wq","temp_median",0.0458767610433203,0.016719400076189,0.0131073390508736,0.0786461830357671,2.74392387491557,0.00662570316767865,8.94774611284928,10,502.281702882895,0,0.969439218954404,0.970893627086959,FALSE,0.2113,0.13525036432825,TRUE,0.0264,2002.12328767123,2022.95342465753,20.8301369863013,210,0.0641065783138026,0.00925848301712476,0.0658798212828328,0.0599266268040914,0.530255553316667,0.860763625188807,0.464305187997434,0.0179229163583571,0.101529830094998,0.0523172378249051,0.0893876936958919,0.0246311495247099,"yes","yes","yes"
"248","jacb9wq","temp_median",0.0360797048481024,0.015118550037108,0.00644789127690409,0.0657115184193007,2.38645271931144,0.0179522194215137,8.68982301554571,10,703.888067156015,0,0.971337674016378,0.972672928179818,FALSE,-0.0189,0.135573543676294,FALSE,-0.0189,2002.36712328767,2022.95342465753,20.5863013698631,209,0.0324869809718142,0.0488922140152899,-0.00278411715367753,0.0499806948805546,0.746820547464311,0.501798823920971,0.979043584039546,0.151444416087667,0.100175780336349,0.0718836476371578,0.105470347341348,0.0343991653413661,"yes","yes","no"
"249","jacbawq","temp_median",0.0235958919655578,0.0175502305229038,-0.0108019277797091,0.0579937117108247,1.34447760869945,0.180329487623247,8.64453914303376,10,634.243901035907,0,0.968273364182394,0.969744464091022,FALSE,0.0588,0.135573543676294,FALSE,0.0588,2002.2,2022.95342465753,20.7534246575342,209,0.0689543224920538,-0.0298275232977303,-0.0509856593926425,0.0425705805880291,0.540854021616574,0.7105849875956,0.633859762212868,0.386243359958546,0.112091337461826,0.0797821940936651,0.106375964138099,0.048748275905805,"no","yes","no"
"250","jacnewq","temp_median",0.0386803977593411,0.0169803160467933,0.00539958986151881,0.0719612056571634,2.27795511301134,0.023663030992199,8.75327096273358,10,703.09881643662,0,0.967527450687948,0.968869457350152,FALSE,0.061,0.127313341826959,FALSE,0.061,2002.03835616438,2022.95342465753,20.9150684931508,237,0.00560181683957201,0.0129646837012311,0.0218526530261088,0.0595905148395896,0.959326584867866,0.84413146459833,0.836217708146406,0.165036464024318,0.109384525438535,0.0656120367209492,0.105221825671967,0.0423987741581454,"yes","yes","no"
"251","job09wq","temp_median",0.0179097201127928,0.0126216192089057,-0.00682819896324131,0.0426476391888269,1.41897167204631,0.157214766396036,8.85964282021181,10,44.4753647533216,0,0.750696533425925,0.760606289168379,FALSE,0.553,0.124207670715761,TRUE,-0.0584,2002.03835616438,2022.95342465753,20.9150684931508,249,0.0260870692307057,0.0489290252617549,-0.0230664943074718,0.0178924958404345,0.317424326944002,0.0124300381761088,0.154206864587629,0.159009857023742,0.0258683253265194,0.0189935600408009,0.0159878851498138,0.0125486712510798,"no","yes","yes"
"252","job10wq","temp_median",0.000682449790204334,0.0119548621995169,-0.022748649560988,0.0241135491413967,0.0570855421680991,0.954526699840872,8.39337536673401,10,48.063210166163,0,0.766091264236982,0.775202576331449,FALSE,0.3933,0.126515131188166,TRUE,-0.0525,2002.03835616438,2022.95342465753,20.9150684931508,240,-0.0117856874871588,0.00203869036770805,-0.0275053759269273,0.00863316788716434,0.673432509932906,0.912612847472912,0.241988537481232,0.626004268804287,0.0278234189927672,0.0184973806743686,0.0232639564819214,0.01761983195066,"no","yes","yes"
"253","job19wq","temp_median",0.00022815843121155,0.0096661245197167,-0.0187170974975127,0.0191734143599358,0.0236039201384338,0.981189640983984,8.87679634014246,10,69.2362711858489,0,0.833698588058861,0.840721460258152,FALSE,0.4453,0.12812685388601,TRUE,-0.001,2002.28493150685,2022.95342465753,20.668493150685,234,-0.00402122474687276,0.00355867064207534,-0.00285317017953756,0.00220716273036773,0.875856407775762,0.823174481151223,0.875731318592974,0.872357001078364,0.0256266906473935,0.0158491926193409,0.0181615243175685,0.0136759644415134,"no","yes","yes"
"254","job20wq","temp_median",-0.00618374280966423,0.00814904590662141,-0.0221555792950057,0.00978809367567729,-0.758830282774539,0.448723914026202,8.87440910844478,10,76.1499481963284,0,0.836089929239929,0.842749765902116,FALSE,0.4246,0.125731748230686,TRUE,0.011,2002.36712328767,2022.95342465753,20.5863013698631,243,-0.00797825770767688,-0.00295245375924903,-0.0203430670042853,0.00223316560923031,0.745894437207672,0.824956077932139,0.175273925797899,0.842290412839816,0.0245047953947943,0.0132876522543432,0.0148278695878671,0.0111754093337173,"no","yes","yes"
"255","kachdwq","temp_median",0.0373356410313852,0.0230845632573379,-0.0079092715518338,0.0825805536146042,1.61734231725251,0.107230433013996,8.93987672136427,10,95.9892054597014,0,0.878983832988792,0.884188247590027,FALSE,0.6211,0.128677939671741,TRUE,-0.0505,2003.03835616438,2022.95342465753,19.9150684931508,232,0.0339992062535361,0.0504820802186843,0.0490455176113697,0.0294300469563283,0.510943113005729,0.147580045222314,0.20409498606517,0.264029487540061,0.0514010325004797,0.0343507652365171,0.0381606486586056,0.0260940556864921,"no","yes","yes"
"256","kacsdwq","temp_median",0.0605169527858386,0.0187966942771273,0.023676108974259,0.0973577965974182,3.21955296466563,0.0014802785852321,8.44524809598562,10,90.9250182291397,0,0.884398057287676,0.889202389687095,FALSE,0.5409,0.129801785810272,TRUE,-0.1181,2004.03825136612,2022.95342465753,18.915173291414,228,0.0485005548398767,0.0769227498404133,0.0624042429475519,0.0386983006203758,0.252663031472663,0.00482453859504685,0.0964713065561311,0.0593003343277508,0.0419541487142412,0.026185929101158,0.0369008571848147,0.0200942837286142,"yes","yes","yes"
