"","station","parameter","Slope","std.error","conf.low","conf.high","statistic","p.value","Intercept","R2_adj","Dev_expl","model_error","ar1_start","threshold","model_refit","ar1_end","ts_start","ts_end","ts_length","n_points","Fall_estimate","Winter_estimate","Spring_estimate","Summer_estimate","Fall_p.value","Winter_p.value","Spring_p.value","Summer_p.value","Fall_std.error","Winter_std.error","Spring_std.error","Summer_std.error","sig_trend","sig_autocorr"
"11","cbmrrwq","do_pct_median",-0.225940975540086,0.0863654984341643,-0.395214241977898,-0.0566677091022734,-2.61610225884725,0.00949710948641146,538.133962422684,0.651987479030425,0.662975129915973,FALSE,0.2854,0.128401509836532,TRUE,0.0113,2003.28493150685,2022.95342465753,19.668493150685,233,0.0738757219536768,-0.164932109622584,-0.315209455547585,-0.493621222966802,0.601900179039117,0.0334252998050585,0.107666515417766,0.00134887998434563,0.140810637109444,0.0755257753149177,0.192901375247482,0.14654993065808,"yes","yes"
"12","cbvcbwq","do_pct_median",-0.211547676787317,0.0595828100511065,-0.328327838585177,-0.0947675149894571,-3.55048170111252,0.000464614200710426,519.65686001571,0.775938094321699,0.783858641579412,FALSE,0.1784,0.125473836680678,TRUE,0.0049,2002.03835616438,2022.95342465753,20.9150684931508,244,-0.108259493762931,-0.212210378793621,-0.243504173541023,-0.234968966389237,0.395451829831398,0.115683981670356,0.0934637461059253,0.00800426655264605,0.126468912534881,0.132802384673379,0.142860634429217,0.0856941606535528,"yes","yes"
"13","cbvgiwq","do_pct_median",0.00149870513445838,0.0785906383185144,-0.152536115491843,0.15553352576076,0.0190697666608125,0.984801128250766,99.905840601316,0.260783133172875,0.279950282459729,FALSE,0.5101,0.123959006460912,TRUE,-0.0125,2002.03835616438,2022.95342465753,20.9150684931508,250,-0.041122095717111,-0.182382793500798,-0.104898408393988,0.396821311592748,0.537084862412379,0.0540396904051585,0.236544949659547,0.00114866845374672,0.0662408872266675,0.0928118644913648,0.0877493597802898,0.116288344974068,"no","yes"
"14","cbvtcwq","do_pct_median",-0.199301414819508,0.11035327753369,-0.415589864361494,0.0169870347224788,-1.80603077021126,0.0721653981258556,487.336611976236,0.701152843066649,0.71116636414515,FALSE,0.5614,0.123959006460912,TRUE,-0.022,2002.03835616438,2022.95342465753,20.9150684931508,250,-0.0208500857930187,-0.443233583708697,-0.11591195273619,-0.0193574301683161,0.867755153477648,0.000279376566297265,0.454953826692532,0.895599805367437,0.124682642933861,0.114924715690595,0.154125465011032,0.146903060718238,"no","yes"
"15","delblwq","do_pct_median",0.441838195657848,0.15518258734772,0.137685913428577,0.74599047788712,2.84721503365462,0.00480060846167771,-807.458562039792,0.383301883194393,0.401094048589809,FALSE,0.4208,0.125731748230686,TRUE,0.0201,2002.03835616438,2022.95342465753,20.9150684931508,243,0.552232278340277,0.085984333371932,0.349075928203334,0.828836094094377,0.00459286135493073,0.563415160953255,0.245858188446924,8.76027696390051e-05,0.187528807447743,0.147901427732324,0.297912683977526,0.196992726503751,"yes","yes"
"16","deldswq","do_pct_median",-0.215510716633053,0.217407791120703,-0.641622157188037,0.210600723921931,-0.991274119120244,0.322565631339542,513.505535474303,0.607610213245449,0.619949217268687,FALSE,0.4951,0.125217505796654,TRUE,-0.0148,2002.12328767123,2022.95342465753,20.8301369863013,245,-0.309425786979338,-0.0787615385687088,-0.166739238986325,-0.211479158295207,0.163616697250266,0.431297243700344,0.583847998624205,0.631620115324502,0.219450045903586,0.0993452182968365,0.302774774150939,0.438831506671013,"no","yes"
"17","delllwq","do_pct_median",-0.409623555063978,0.137100928878098,-0.678336437912037,-0.140910672215918,-2.98775185854642,0.00310291059838074,897.194591503625,0.72268930496697,0.73350622620722,FALSE,0.3647,0.123959006460912,TRUE,-0.0223,2002.03835616438,2022.95342465753,20.9150684931508,250,-0.277694269845287,-0.0836346946387485,-0.468061372244615,-0.768732918062549,0.134237936351053,0.411894110124111,0.261035165486711,0.0015809075551818,0.182961831572676,0.101212925650747,0.41251646826288,0.232411596527572,"yes","yes"
"18","delslwq","do_pct_median",-0.335340099234054,0.116962604054821,-0.564582590719521,-0.106097607748586,-2.86707107749481,0.00451037984940555,743.813969310693,0.847883136313086,0.853656476006082,FALSE,0.4101,0.123711829731495,TRUE,0.0104,2002.03835616438,2022.95342465753,20.9150684931508,251,-0.342249885930242,-0.309670858665871,-0.229252612289888,-0.373453797184402,0.103026361439756,0.0201717552433281,0.521228518530972,0.109866785149689,0.206776129164865,0.129750199835863,0.355330075186109,0.230180350996806,"yes","yes"
"19","elkapwq","do_pct_median",-0.892642313168236,0.216936073971994,-1.31782920510086,-0.46745542123561,-4.11477121727331,5.40631156637135e-05,1869.73343780283,0.387305096413071,0.402005171836768,FALSE,0.5224,0.127582788354453,TRUE,-0.0544,2002.03835616438,2022.95342465753,20.9150684931508,236,-0.594585877098029,-0.472990106067632,-1.64344838936956,-0.811198265641057,0.019971553784488,0.0314918267935973,8.09411973584503e-07,0.00408468973832294,0.248593116106636,0.214083130828979,0.297953709469179,0.271077824670466,"yes","yes"
"20","elknmwq","do_pct_median",0.354526271529182,0.207665054548187,-0.0524897562328095,0.761542299291174,1.70720236151681,0.0890969304338302,-639.229435381675,0.349326215078,0.366598323590862,FALSE,0.3831,0.125473836680678,TRUE,0.0292,2002.03835616438,2022.95342465753,20.9150684931508,244,0.416680510491942,0.26861089124994,0.0320325146098865,0.852281875021881,0.122497988824072,0.146629197698295,0.936031281356905,0.0106155575637048,0.265999674303929,0.182695429921378,0.397386747912592,0.322569513877947,"no","yes"
"21","elksmwq","do_pct_median",0.234696355638323,0.108675301864229,0.0216966779754152,0.447696033301231,2.15961080035954,0.0318165317157287,-387.17436006617,0.470169242834172,0.486299114406958,FALSE,0.4622,0.125731748230686,TRUE,-0.0389,2002.03835616438,2022.95342465753,20.9150684931508,243,0.324115863794017,0.0922639669825351,0.397596701896658,0.264152367943544,0.0333977681180307,0.483761375893562,0.00864933249970725,0.153911829680131,0.148673262909509,0.130951376952008,0.14628965356075,0.182878288095736,"yes","yes"
"22","elkvmwq","do_pct_median",0.136116801609548,0.0617321526660246,0.0151240056960113,0.257109597523084,2.20495796325052,0.0284436473965169,-181.423433326199,0.166481361589051,0.191317467496442,FALSE,0.1195,0.126779530914778,FALSE,0.1195,2002.03835616438,2022.95342465753,20.9150684931508,239,0.174261739846344,0.232863308341358,0.290704070666545,-0.187603570982389,0.0670953515580343,0.0373482481492142,0.0686607000136255,0.232249562937965,0.0933547051918527,0.109279422247329,0.156701886612921,0.15540193155185,"yes","no"
"23","gndbcwq","do_pct_median",-0.387587828959351,0.0977125882194537,-0.579100982705673,-0.196074675213029,-3.96661101729148,0.000100768774200342,860.333865978078,0.660172527525755,0.671633150654939,FALSE,0.2005,0.134294519387543,TRUE,0.0117,2004.2868852459,2022.95342465753,18.6665394116326,213,-0.342800566811545,-0.373114475207547,-0.320100626428738,-0.501807214339122,0.122401465606028,0.0727815448702205,0.0736806609907872,0.00318249451661425,0.218365097342401,0.203480544654519,0.175284900137506,0.162229181826938,"yes","yes"
"24","gndbhwq","do_pct_median",-0.216335657488753,0.240723002294488,-0.688144072236302,0.255472757258797,-0.898691256866674,0.369810570443778,481.196941742548,0.644595122674535,0.657827805929655,FALSE,0.3671,0.13008737864356,TRUE,-0.0592,2004.03825136612,2022.95342465753,18.915173291414,227,0.144184648627635,-0.297225839007589,-0.708243862774943,-0.0431529153157702,0.716212633525839,0.40706923375939,0.0967908564856561,0.903251453472889,0.394591480874095,0.355708962787829,0.419210314078994,0.353373488753761,"no","yes"
"25","gndblwq","do_pct_median",-0.0921120473116399,0.0948548364832133,-0.278024110578174,0.0938000159548942,-0.971084350853751,0.332610289508698,277.569337676104,0.692783231235935,0.704468486592359,FALSE,0.4292,0.131544169622546,TRUE,0.0402,2004.2868852459,2022.95342465753,18.6665394116326,222,-0.25185815898913,-0.236849436305059,-0.0127032002751087,0.173476186292903,0.183152086210626,0.123986163266663,0.921446223919623,0.142852407969499,0.186780242114099,0.151431692681352,0.128229935675039,0.116668269776317,"no","yes"
"26","gndpcwq","do_pct_median",0.0538282740594661,0.141665519385699,-0.223831041787666,0.331487589906598,0.379967364626765,0.704412133924376,-11.5155269956991,0.271974914634977,0.290576552252864,FALSE,0.3316,0.142945064970557,TRUE,0.1299,2005.61917808219,2022.95342465753,17.3342465753424,188,-0.0820286380136586,-0.0520043161308801,0.275600376316683,0.0600827139082469,0.761996796429515,0.714025384075768,0.306676244379808,0.724270419667417,0.26920807851594,0.140955777247694,0.266613029873961,0.169306482045723,"no","yes"
"27","grbgbwq","do_pct_median",-0.434994806675601,0.114939273688839,-0.660271643514918,-0.209717969836285,-3.78456199273722,0.000234063565469196,976.041837324462,0.130091832171327,0.136730647135114,FALSE,0.2597,0.170592968093161,TRUE,0.0746,2002.28493150685,2022.95342465753,20.668493150685,132,-0.788456294171423,NA,-0.0967765675159354,-0.433244265370063,0.00010849722010242,NA,0.560247769543873,0.00127220792504911,0.181413458517518,NA,0.16493975963121,0.125818502250663,"yes","yes"
"28","grblrwq","do_pct_median",-0.541424762066606,0.194187424657677,-0.922025120646239,-0.160824403486973,-2.78815563377008,0.00594826442127095,1183.99419826502,0.47545889594966,0.494719068784712,FALSE,0.4512,0.152122707696624,TRUE,0.025,2002.28493150685,2022.95342465753,20.668493150685,166,-0.524759207612239,NA,-0.83718915124088,-0.562152203510663,0.0490093374859425,NA,0.000451172524634713,0.0476194092823135,0.259518369630696,NA,0.224300473274698,0.277788066478705,"yes","yes"
"29","grborwq","do_pct_median",0.0210572818603219,0.109422072553955,-0.19340603945916,0.235520603179803,0.192440897607186,0.847632935108266,49.6184388813481,0.0640674778735401,0.0945860909755462,FALSE,0.2721,0.149445852772877,TRUE,0.0718,2002.28493150685,2022.87123287671,20.5863013698631,172,-0.181029531335756,NA,0.0149366943642483,0.300909744089818,0.244096946684802,NA,0.921835327942316,0.0821443954799345,0.153546777476161,NA,0.151552959736789,0.170197511186812,"no","yes"
"30","grbsqwq","do_pct_median",-0.323955152799792,0.10285464312321,-0.525546548964004,-0.12236375663558,-3.14964053116907,0.00194622096565463,746.321169727449,0.191355208603003,0.218117749632686,FALSE,0.349,0.150766460349235,TRUE,0.0334,2002.28493150685,2022.95342465753,20.668493150685,169,-0.389734287067021,NA,-0.262587349943533,-0.377562925700395,0.00361969419426691,NA,0.0781010350746676,0.00859656552369799,0.12709062843188,NA,0.146313546172319,0.138964115663413,"yes","yes"
"31","gtmfmwq","do_pct_median",0.145266493728873,0.0491070204873042,0.0490185021856859,0.241514485272059,2.95816142554258,0.00340299166514516,-201.140524018124,0.696034322349157,0.705967788946636,FALSE,0.4294,0.123959006460912,TRUE,-0.0478,2002.12328767123,2022.95342465753,20.8301369863013,250,-0.0151240792674187,0.194825331797321,0.171480658197208,0.25510484902723,0.844820966264698,0.00235518974942177,0.0332905897116203,0.000757875907068512,0.0769416606906132,0.0613335526274501,0.0787067169482929,0.07193833189747,"yes","yes"
"32","gtmpcwq","do_pct_median",0.0838666615055123,0.101274106098758,-0.114626939014542,0.282360262025566,0.82811554439917,0.408426165113516,-99.2668514816405,0.667647017927023,0.679000213018287,FALSE,0.3961,0.123959006460912,TRUE,0.0372,2002.12328767123,2022.95342465753,20.8301369863013,250,-0.253738349648554,0.192155897607138,0.278143391285094,0.209877739428128,0.228003815703085,0.191749645789735,0.0548007295465869,0.149854825633493,0.208364364456276,0.145539620027066,0.142050425139738,0.143877032245506,"no","yes"
"33","gtmpiwq","do_pct_median",-0.179023709033996,0.0808752663765931,-0.337536318372201,-0.0205110996957899,-2.21357798316703,0.0278043968347957,441.414624030447,0.749169396481522,0.757696741218377,FALSE,0.3388,0.124457837476193,TRUE,-0.0067,2002.03835616438,2022.95342465753,20.9150684931508,248,-0.146516897971249,-0.123892130535694,-0.118954070053163,-0.242171962215289,0.433860709780773,0.172048529167255,0.409335157230424,0.135391508827207,0.185960276282107,0.0896547761652063,0.143166211670607,0.159966178707646,"yes","yes"
"34","gtmsswq","do_pct_median",0.115836738654838,0.0622449668519567,-0.00616115459388659,0.237834631903563,1.86098161045445,0.0639918248749237,-145.358523161362,0.643871444010034,0.655944506056653,FALSE,0.4155,0.125217505796654,TRUE,0.0072,2002.12328767123,2022.95342465753,20.8301369863013,245,0.10423014711962,0.132205827339929,0.20956734374161,0.0547347704289567,0.326848099513753,0.0798781299564402,0.0165315144734046,0.623011923836309,0.105421553799845,0.0741395889465648,0.0849766908142267,0.110777260517921,"no","yes"
"35","hudtnwq","do_pct_median",-0.295305878871118,0.0655508289280581,-0.423783142726858,-0.166828615015377,-4.50499076365938,1.2174653786579e-05,683.627444473869,0.748033180631082,0.759072197676586,FALSE,0.2975,0.145282196422068,TRUE,0.0417,2002.28493150685,2022.95342465753,20.668493150685,182,-0.22893642256522,NA,-0.22607648287066,-0.488614907636519,0.0232620766587269,NA,0.159437490769028,7.13617383789568e-06,0.0980766250814433,NA,0.158619655600402,0.0993561834522766,"yes","yes"
"36","hudtswq","do_pct_median",-0.198500042202765,0.0740390279644071,-0.343613870463357,-0.0533862139421734,-2.6810190201064,0.00804881718702318,488.685658164862,0.822550343234886,0.831018346400344,FALSE,0.3695,0.144884706767689,TRUE,0.0173,2002.28493150685,2022.95342465753,20.668493150685,183,-0.0864490431203579,NA,-0.21521744764279,-0.333249188587508,0.467856311960643,NA,0.127862994595546,0.00173607069235252,0.118254477919935,NA,0.139362484294299,0.101628767662378,"yes","yes"
"37","jacb6wq","do_pct_median",-0.256783120651742,0.0655367110840605,-0.385232714041708,-0.128333527261777,-3.91815695972872,0.00012736539571608,615.985735390932,0.446737919630016,0.468388600648717,FALSE,0.4546,0.144099418021109,TRUE,0.2236,2002.36712328767,2022.95342465753,20.5863013698631,185,-0.174326927505161,-0.503249893709266,-0.228665453659715,-0.12661750330354,0.0649971292470758,0.00555003793004802,0.00860778788312187,0.219924065117509,0.0923493381994088,0.166411068714794,0.0835367237493534,0.101995696911534,"yes","yes"
"38","jacb9wq","do_pct_median",-0.00945909865504211,0.0564859594301206,-0.120169544770269,0.101251347460185,-0.167459289892103,0.867189524017007,115.673633208276,0.544579188154198,0.560695145853853,FALSE,0.2869,0.140355936191073,TRUE,0.0572,2002.36712328767,2022.95342465753,20.5863013698631,195,-0.086251765054802,-0.133342908828669,0.0457744142654427,0.055108671331029,0.215767417542563,0.346961081564145,0.663669312788581,0.597927506058696,0.0688901922657136,0.139305675882348,0.104626629551874,0.103888203695584,"no","yes"
"39","jacbawq","do_pct_median",-0.254653482712952,0.0848053413255425,-0.420868897407642,-0.0884380680182626,-3.00280004457989,0.00303904252869891,597.012381597024,0.697004676987713,0.707945457687438,FALSE,0.3499,0.139997427467147,TRUE,0.083,2002.2,2022.95342465753,20.7534246575342,196,-0.345416161760271,-0.425331489335087,0.0415831524674957,-0.182927405657139,0.00731555668487335,1.30710158740542e-05,0.826814314268793,0.33829701154822,0.124168116359852,0.0849814604458676,0.188931793075159,0.1891716817352,"yes","yes"
"40","jacnewq","do_pct_median",-0.400272281560371,0.147088684664903,-0.68856080603695,-0.111983757083791,-2.72129893929141,0.00702233453665297,894.075596423433,0.618233782552861,0.631122645019689,FALSE,0.5243,0.129518065720614,TRUE,-0.0076,2002.03835616438,2022.95342465753,20.9150684931508,229,-0.581513448814716,-0.74550426476385,-0.177997062537661,-0.165595607437399,0.0282035150823377,0.000467489763850182,0.373203205140441,0.338366331993849,0.258578463670185,0.199348288414332,0.198258133043318,0.171457526018713,"yes","yes"
"41","job09wq","do_pct_median",0.959238409741492,0.199666258224639,0.567899734693326,1.35057708478966,4.8042088747027,2.74123440667124e-06,-1863.70899375351,0.529206171835602,0.542987393394115,FALSE,0.5514,0.124457837476193,TRUE,-0.0174,2002.03835616438,2022.95342465753,20.9150684931508,248,0.497608437462823,0.82607841035276,1.37577002018063,1.23738141942813,0.0830589009304814,7.30321381599345e-06,9.67700457772051e-09,9.52678730294406e-05,0.282148107059009,0.168453405942292,0.206734049864088,0.296169774886641,"yes","yes"
"42","job10wq","do_pct_median",0.0382400790449279,0.135540949558317,-0.227415300519733,0.303895458609589,0.282129342973764,0.778100203231856,4.53919765123224,0.392381129609709,0.410345748755102,FALSE,0.2764,0.127582788354453,TRUE,0.0203,2002.03835616438,2022.03835616438,20,236,0.194126223981466,0.00910428130959569,0.325446788264834,-0.349712334745708,0.305001644245131,0.939802042651372,0.086896649344162,0.322510693290279,0.18754650164412,0.120035224981498,0.186876609919387,0.350311367854955,"no","yes"
"43","job19wq","do_pct_median",-0.190969039792694,0.0949337719986121,-0.377035813826511,-0.00490226575887723,-2.01160278131038,0.0454464959830637,483.120101827546,0.169121539832891,0.184628429727669,FALSE,0.4279,0.128677939671741,TRUE,0.0872,2002.28493150685,2022.95342465753,20.668493150685,232,-0.131804321174906,-0.24236883051781,-0.229994061033544,-0.161871314389635,0.31803835249613,0.0254299368562601,0.0559583995106022,0.289338606996357,0.1308259272232,0.105500187981568,0.117831345034618,0.151347875618343,"yes","yes"
"44","job20wq","do_pct_median",-0.288018270986094,0.0755605197969281,-0.436114168441199,-0.139922373530989,-3.81175608320528,0.000176458721637808,677.011191753735,0.154678735363527,0.168382442101619,FALSE,0.1745,0.126779530914778,TRUE,0.0193,2002.36712328767,2022.95342465753,20.5863013698631,239,-0.354557507805478,0.0439430670521621,-0.321003393396682,-0.503190260858034,0.011216172422258,0.800774320859446,0.00177333704874505,4.46123372509663e-05,0.135187379800224,0.173327938125506,0.0980288000609056,0.114126918451416,"yes","yes"
"45","kachdwq","do_pct_median",-0.0245564614529516,0.0882207398125722,-0.197465934175072,0.148353011269169,-0.278352477037968,0.781012019231665,146.399808742299,0.580787508291565,0.596131848790429,FALSE,0.3947,0.131544169622546,TRUE,-0.0456,2003.03835616438,2022.95342465753,19.9150684931508,222,0.208988486211753,-0.236484932092736,-0.169956825497757,0.130633730364187,0.141797335428457,0.0222662393023294,0.215769077627921,0.384764261240102,0.140210601516753,0.100366615290315,0.135594580821684,0.149122755045226,"no","yes"
"46","kacsdwq","do_pct_median",-0.552387753167457,0.122430410260708,-0.792346947890908,-0.312428558444006,-4.51185087096565,1.08473817041212e-05,1210.35285146106,0.609925580491922,0.624845496558145,FALSE,0.55,0.134294519387543,TRUE,0.0216,2004.03825136612,2022.95342465753,18.915173291414,213,-0.410467134751764,-0.155743515975098,-0.699008264424736,-0.933366286276933,4.36958538819277e-10,0.215989241541278,1.32430708019934e-05,1.62669471049323e-05,0.053105027693571,0.12437440347259,0.144662636347292,0.196395048552718,"yes","yes"
"47","kacsswq","do_pct_median",-0.616971128353579,0.110949705174063,-0.83442855459008,-0.399513702117079,-5.56081809668307,8.06478497838965e-08,1347.43029692072,0.778310523341059,0.786198458207287,FALSE,0.5179,0.13184144496127,TRUE,0.0952,2004.03825136612,2022.95342465753,18.915173291414,221,-0.500331006591102,-0.583226160203505,-0.450218934511348,-0.700230966288422,0.000855625092654379,2.58770782567907e-05,0.0164340937731418,0.00129167283264375,0.141537329561315,0.126547927155088,0.181799868601654,0.206017283399715,"yes","yes"
"48","lksbawq","do_pct_median",0.218661520131531,0.483257624143497,-0.728506018444118,1.16582905870718,0.452474020495955,0.652188959204062,-354.509615475275,0.190932655436554,0.242954954877128,FALSE,0.5313,0.21384960282243,TRUE,0.0532,2012.45355191257,2022.87123287671,10.417680964144,84,-0.287661925680017,NA,0.585849409019926,0.489052262435526,0.511100081673402,NA,0.281014572256435,0.463592839676553,0.429531894281516,NA,0.532557802784805,0.658981667184965,"no","yes"
"49","lksblwq","do_pct_median",0.265527886177743,0.380921222381078,-0.481063990636142,1.01211976299163,0.697067715256111,0.488165439014765,-446.479867245177,0.127081686593112,0.173847246238957,FALSE,0.541,0.230983970724946,TRUE,0.1898,2012.53551912568,2022.87123287671,10.3357137510293,72,-0.0152847527969748,NA,0.563841326073447,0.277373333233966,0.964702475686483,NA,0.207200260621722,0.537093873928647,0.339676125661465,NA,0.432549490925787,0.444399810043023,"no","yes"
"50","lksolwq","do_pct_median",-0.302184721494319,0.157579985966959,-0.611035818673885,0.00666637568524736,-1.91765927405071,0.0595631466365065,704.691974927644,0.7018783040525,0.727872222076841,FALSE,0.2363,0.230983970724946,TRUE,0.1231,2012.53551912568,2022.87123287671,10.3357137510293,72,-0.387272885571043,NA,-0.412367132635999,-0.292982637743271,0.365947069907969,NA,0.217633054001848,0.107089783365221,0.413406437555148,NA,0.324903034393743,0.176179902212192,"no","yes"
"51","marabwq","do_pct_median",-0.142719209922346,0.084595253069446,-0.308522859201512,0.0230844393568191,-1.68708295966897,0.0935271199196018,384.394389481147,0.396064369742607,0.418282825849475,FALSE,0.4646,0.15121450430979,TRUE,0.0649,2007.36712328767,2022.95342465753,15.5863013698631,168,0.00183128794955428,-0.067085512956051,-0.177841506696909,-0.455433251043694,0.988960009578802,0.337651454549658,0.0272751668118808,0.00307279111920349,0.131522350285164,0.069083711879138,0.0777481301181543,0.144507560495071,"no","yes"
"52","marcewq","do_pct_median",-0.125602309947642,0.0750124733931361,-0.272624056189458,0.0214194362941738,-1.67441899015071,0.0959085959049987,349.718904057682,0.401882503226912,0.425569442232527,FALSE,0.4671,0.147737844075666,TRUE,-0.0447,2007.36712328767,2022.95342465753,15.5863013698631,176,-0.022989054046837,-0.0317528072641201,-0.186940700264217,-0.208793431415422,0.823275554757678,0.725898388906518,0.0383268716813117,0.0696956395194694,0.102309110593747,0.0899201549132429,0.0874118426599133,0.112303438832857,"no","yes"
"53","marcwwq","do_pct_median",-0.124858496755202,0.0630709456613831,-0.248475278722396,-0.00124171478800882,-1.97965157246168,0.049297793462408,348.549217138416,0.41107649257214,0.435076621619368,FALSE,0.4444,0.144099418021109,TRUE,-0.003,2007.53424657534,2022.95342465753,15.4191780821918,185,-0.070739477993403,-0.00255941415270274,-0.124657456120621,-0.253757235629245,0.325043813044596,0.979295343876407,0.110409286162695,0.00708503386184091,0.071110122743586,0.0980341205177434,0.0764776566351357,0.0900229386784583,"yes","yes"
