"","station","parameter","Slope","std.error","conf.low","conf.high","statistic","p.value","Intercept","R2_adj","Dev_expl","model_error","ar1_start","threshold","model_refit","ar1_end","ts_start","ts_end","ts_length","n_points","Winter_estimate","Spring_estimate","Summer_estimate","Fall_estimate","Winter_p.value","Spring_p.value","Summer_p.value","Fall_p.value","Winter_std.error","Spring_std.error","Summer_std.error","Fall_std.error","sig_trend","sig_autocorr"
"11","cbmrrnut","chla_n",-0.0198035072083592,0.00953800728899248,-0.038497657979065,-0.00110935643765345,-2.07627302101287,0.0390541274247707,41.9659550280353,0.491778285260167,0.506381679703267,FALSE,0.3539,0.131248896142172,TRUE,0.3539,2003.28493150685,2022.95342465753,19.668493150685,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"12","cbvcbnut","chla_n",0.0329176257115046,0.00680360824302507,0.0195827985902556,0.0462524528327536,4.83826001375831,2.33923719004222e-06,-64.1193397444117,0.200761192628182,0.22053670222196,FALSE,0.2844,0.124457837476193,TRUE,0.2844,2002.03835616438,2022.95342465753,20.9150684931508,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"13","cbvginut","chla_n",0.0113956898740835,0.00742779788871306,-0.00316252647223671,0.0259539062204038,1.53419493163645,0.126279655371782,-21.3945756596693,0.0588488972243134,0.0719673422978183,FALSE,0.507,0.124457837476193,TRUE,0.507,2002.03835616438,2022.95342465753,20.9150684931508,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","yes"
"14","cbvtcnut","chla_n",0.00818176798377948,0.00957562437090289,-0.0105861109126742,0.0269496468802331,0.854437023306922,0.393713391904969,-14.1589069918909,0.403563168547717,0.417034122739868,FALSE,0.2786,0.124709521934413,TRUE,0.2786,2002.03835616438,2022.95342465753,20.9150684931508,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","yes"
"15","delblnut","chla_n",0.083954210252933,0.0105111446926654,0.0633527452190195,0.104555675286847,7.98716150406679,6.21999872926218e-14,-165.984225140967,0.477389884251591,0.490058319245328,FALSE,0.5165,0.126252378814845,TRUE,0.5165,2002.03835616438,2022.95342465753,20.9150684931508,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"16","deldsnut","chla_n",0.0362612191189965,0.0110389360758782,0.0146253019826353,0.0578971362553577,3.28484727783078,0.00117488369601226,-69.9575751155282,0.217893785509143,0.234702310731535,FALSE,0.4985,0.125731748230686,TRUE,0.4985,2002.03835616438,2022.95342465753,20.9150684931508,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"17","delllnut","chla_n",0.0338261211154663,0.0102824255877537,0.0136729372897559,0.0539793049411766,3.28970249546498,0.0011569363462582,-65.2672047938504,0.332123289575798,0.348911950369557,FALSE,0.339,0.125991256759062,TRUE,0.339,2002.03835616438,2022.95342465753,20.9150684931508,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"18","delslnut","chla_n",0.0418841633505414,0.00845392958145481,0.0253147658430522,0.0584535608580306,4.95440173081424,1.38330646704925e-06,-81.9531172248482,0.284400277709399,0.304399889231724,FALSE,0.3879,0.125473836680678,TRUE,0.3879,2002.03835616438,2022.95342465753,20.9150684931508,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"19","elkapnut","chla_n",0.0515105676609806,0.00891849127060647,0.034030645974157,0.0689904893478041,5.77570421924938,2.5806880169288e-08,-102.254132198698,0.221984297767693,0.235730213160554,FALSE,0.299,0.130374864913838,TRUE,0.299,2002.61917808219,2022.95342465753,20.3342465753424,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"20","elknmnut","chla_n",0.0373351429282716,0.0106097863872726,0.016540343725554,0.0581299421309893,3.51893445970396,0.000526260092442785,-73.3951988945384,0.113138334243639,0.127721189675509,FALSE,0.2775,0.130664265636004,TRUE,0.2775,2002.61917808219,2022.95342465753,20.3342465753424,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"21","elksmnut","chla_n",0.0326003552021096,0.00859234364230632,0.0157596711203975,0.0494410392838217,3.79411678108339,0.000191418892810558,-64.3263838549894,0.236126405102459,0.251415221431009,FALSE,0.3348,0.130374864913838,TRUE,0.3348,2002.61917808219,2022.95342465753,20.3342465753424,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"22","elkvmnut","chla_n",0.0408354234610553,0.00925020460934862,0.0227053555771056,0.058965491345005,4.41454272479393,1.61149279211948e-05,-81.2894614006149,0.11182509677574,0.127632457737459,FALSE,0.3877,0.133051024838488,TRUE,0.3877,2002.61917808219,2022.95342465753,20.3342465753424,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"23","gndbcnut","chla_n",0.0854864958502738,0.0119612203652843,0.0620429347231696,0.108930056977378,7.14697106479084,1.75557359884529e-11,-170.285637497976,0.298135509773374,0.319443850635739,FALSE,0.3811,0.138245200373608,TRUE,0.3811,2005.2,2022.95342465753,17.7534246575342,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"24","gndbhnut","chla_n",0.0756285383157168,0.0151447570539996,0.0459453599352686,0.105311716696165,4.99371089586041,1.35065972071784e-06,-150.79826038235,0.184604802458888,0.200227608623823,FALSE,0.2089,0.141448216759521,TRUE,0.2089,2005.2,2022.95342465753,17.7534246575342,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"25","gndblnut","chla_n",0.109472823403302,0.00999441484877285,0.0898841302531553,0.12906151655345,10.9533999798641,4.29795864358185e-22,-218.793202370837,0.532208870387984,0.545716031639942,FALSE,0.4341,0.137562503853607,TRUE,0.4341,2005.2,2022.95342465753,17.7534246575342,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"26","gndpcnut","chla_n",0.0891266619084813,0.0109885897622196,0.0675894217336453,0.110663902083317,8.11083713534486,6.503442532587e-14,-177.79843324707,0.407110516032824,0.423172726071468,FALSE,0.5485,0.14108129469721,TRUE,0.5485,2005.61917808219,2022.95342465753,17.3342465753424,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"27","grbgbnut","chla_n",0.0196670988638841,0.00936408639623637,0.00131382677913934,0.0380203709486288,2.10026883901762,0.0377331032268038,-38.1516955826058,0.133626763201151,0.16140659165852,FALSE,0.0568,0.172565206655387,FALSE,0.0568,2002.28493150685,2022.95342465753,20.668493150685,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no"
"28","grblrnut","chla_n",0.0126812753501849,0.011584765595173,-0.0100244479856928,0.0353869986860626,1.0946510092072,0.275835386691211,-24.6275440227609,0.285694236446813,0.311374411079681,FALSE,0.3109,0.173918679990276,TRUE,0.3109,2002.28493150685,2022.95342465753,20.668493150685,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","yes"
"29","grbornut","chla_n",0.0623531294783965,0.0120620333541827,0.0387119785238776,0.0859942804329153,5.16937133628259,1.20734281877781e-06,-124.129585851317,0.436457026952914,0.463612430336087,FALSE,0.1818,0.190368530891317,FALSE,0.1818,2004.36885245902,2022.95342465753,18.5845721985179,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no"
"30","grbsqnut","chla_n",0.00803162205329191,0.00976666160802239,-0.011110682947622,0.0271739270542058,0.82235080681967,0.412570345257109,-14.6198203173563,0.212592444744722,0.241490838861382,FALSE,0.0108,0.178178544049096,FALSE,0.0108,2002.28493150685,2022.95342465753,20.668493150685,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no"
"31","gtmfmnut","chla_n",0.0233475151264038,0.00472107243217632,0.0140943831909333,0.0326006470618743,4.94538380035849,1.44183075015881e-06,-45.8304468802479,0.44919464447727,0.464114188909025,FALSE,0.3398,0.125473836680678,TRUE,0.3398,2002.36712328767,2022.95342465753,20.5863013698631,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"32","gtmpcnut","chla_n",0.0231528752023482,0.00994470880439574,0.00366160410899414,0.0426441462957022,2.32816019631607,0.0207618796199632,-44.8197962388777,0.177442418849646,0.192542676532799,FALSE,0.2698,0.1270455952807,TRUE,0.2698,2002.36712328767,2022.95342465753,20.5863013698631,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"33","gtmpinut","chla_n",0.00812991301220653,0.00476667168303538,-0.00121259181266974,0.0174724178370828,1.70557436148601,0.0894038747979463,-14.7833309805628,0.328552429295838,0.345597833835459,FALSE,0.3762,0.125731748230686,TRUE,0.3762,2002.36712328767,2022.95342465753,20.5863013698631,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","yes"
"34","gtmssnut","chla_n",0.019979195115321,0.00432599800331502,0.0115003948316314,0.0284579953990107,4.61840137235638,6.35917877681678e-06,-38.8145956440653,0.280607664607525,0.295780535204766,FALSE,0.3588,0.125991256759062,TRUE,0.3588,2002.36712328767,2022.95342465753,20.5863013698631,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"35","hudtnnut","chla_n",-0.0314174152418655,0.0161533405888619,-0.0630773810260439,0.000242550542312876,-1.94494848102989,0.0540355020588067,64.0331268041613,0.280169444965727,0.310558958741732,FALSE,0.4723,0.171242848420218,TRUE,0.4723,2002.87123287671,2022.95342465753,20.0821917808219,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","yes"
"36","hudtsnut","chla_n",-0.0430157856498123,0.0150662243726826,-0.0725450428032698,-0.0134865284963548,-2.85511383514283,0.00503197018469026,87.3813338041992,0.236267181126907,0.270453272266148,FALSE,0.3651,0.16995043109029,TRUE,0.3651,2002.87123287671,2022.95342465753,20.0821917808219,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"37","jacb6nut","chla_n",0.0362567609005315,0.00782085546896817,0.0209281658530608,0.0515853559480022,4.63590729228947,7.25879041492664e-06,-71.3147432487503,0.317729778918084,0.347485564017492,FALSE,0.3638,0.149882191957709,TRUE,0.3638,2002.2,2022.95342465753,20.7534246575342,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"38","jacb9nut","chla_n",0.0314304869076542,0.00830438767554263,0.0151541861499324,0.0477067876653761,3.78480486890329,0.000217924474482416,-61.5388534796668,0.361517503553255,0.391578171516495,FALSE,0.1543,0.151666566616727,TRUE,0.1543,2002.28493150685,2022.95342465753,20.668493150685,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"39","jacbanut","chla_n",0.037643181835649,0.0133797169481318,0.0114194184939704,0.0638669451773275,2.81345128462564,0.00549911095954112,-75.0648191198927,0.406403461348212,0.425802752007031,FALSE,0.268,0.149882191957709,TRUE,0.268,2002.2,2022.95342465753,20.7534246575342,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"40","jacnenut","chla_n",0.0347371392302649,0.00974441402747089,0.0156384386859751,0.0538358397745548,3.56482587175955,0.00047911940278977,-68.6518100712247,0.204428975594371,0.230591639104944,FALSE,0.2456,0.15121450430979,TRUE,0.2456,2002.28493150685,2022.95342465753,20.668493150685,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"41","job09nut","chla_n",0.0231433568546941,0.0264097235526013,-0.0286187501500637,0.0749054638594518,0.876319542254902,0.382676929309696,-45.3300204078503,0.0905864700401263,0.11813502329909,FALSE,0.0825,0.178919414371716,FALSE,0.0825,2007.36712328767,2019.2,11.8328767123289,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no"
"42","job10nut","chla_n",0.0410826266787097,0.0171637133381689,0.00744236669492895,0.0747228866624904,2.39357450624333,0.0182851762088244,-82.2313845878822,0.175383061518296,0.201001973935215,FALSE,0.2668,0.178178544049096,TRUE,0.2668,2007.36712328767,2019.2,11.8328767123289,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"43","job19nut","chla_n",0.0314137832806536,0.0136220734820277,0.00471500986112117,0.0581125567001861,2.30609409955829,0.022859245277038,-63.7569945998128,0.119011787658812,0.144877497784816,FALSE,0.0711,0.177446801556801,FALSE,0.0711,2007.36712328767,2019.2,11.8328767123289,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no"
"44","job20nut","chla_n",0.0531206109605457,0.0155687711347111,0.0226063802529652,0.0836348416681262,3.41199767797418,0.000882080335419653,-108.024496885642,0.168706792061358,0.196676556402277,FALSE,0.0909,0.176009961702459,FALSE,0.0909,2007.36712328767,2019.2,11.8328767123289,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no"
"45","kachdnut","chla_n",0.0673312767193648,0.00795780343107422,0.0517342685984101,0.0829282848403195,8.46103793622806,3.26221470028303e-15,-135.468153561577,0.610984011791589,0.623739860111014,FALSE,0.0526,0.127582788354453,FALSE,0.0526,2002.12328767123,2022.95342465753,20.8301369863013,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no"
"46","kacsdnut","chla_n",0.0335163250734551,0.00688046809133608,0.0200308554176594,0.0470017947292509,4.87122745553592,2.09789906139655e-06,-67.2203994879909,0.713420030678195,0.722391431373027,FALSE,0.309,0.128677939671741,TRUE,0.309,2002.12328767123,2022.95342465753,20.8301369863013,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"47","kacssnut","chla_n",0.0285221360039458,0.00658399542381714,0.0156177420988877,0.0414265299090039,4.33204067863853,2.21249100549237e-05,-57.1734886495267,0.715957784897121,0.724792004828562,FALSE,0.1858,0.127313341826959,TRUE,0.1858,2002.12328767123,2022.95342465753,20.8301369863013,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"48","lksbanut","chla_n",0.00275375377533931,0.0314135060750962,-0.0588155867599794,0.064323094310658,0.0876614590156306,0.93045481633383,-3.35381875654971,0.0980370685155169,0.148176837415485,FALSE,0.4285,0.250947673361355,TRUE,0.4285,2012.36885245902,2022.78630136986,10.4174489108466,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","yes"
"49","lksblnut","chla_n",0.0264629241672969,0.0368032413155629,-0.045670103325543,0.0985959516601367,0.719037867898514,0.475099850621119,-51.8472445403295,0.0876019266358818,0.131783278128435,FALSE,0.4187,0.253030262376332,TRUE,0.4187,2012.36885245902,2022.78630136986,10.4174489108466,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","yes"
"50","lksolnut","chla_n",-0.0067922433041,0.0315632025037383,-0.0686549834481714,0.0550704968399714,-0.215194998140494,0.830397485936731,14.9189543859882,0.105907069137472,0.151783616384619,FALSE,0.1939,0.253030262376332,FALSE,0.1939,2012.36885245902,2022.78630136986,10.4174489108466,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no"
"51","marabnut","chla_n",0.0379716620878397,0.00920209753387578,0.0199358823392183,0.0560074418364611,4.12641378208112,5.63933365824356e-05,-74.8127434539107,0.119714317826884,0.134549240084947,FALSE,0.3558,0.144884706767689,TRUE,0.3558,2007.45205479452,2022.95342465753,15.5013698630137,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"52","marcenut","chla_n",0.0364965020909084,0.0103413615700873,0.0162278058624307,0.0567651983193861,3.52917764682704,0.00053223797812048,-71.8521560764926,0.176093804586529,0.196258203852311,FALSE,0.4785,0.145682975656389,TRUE,0.4785,2007.45205479452,2022.95342465753,15.5013698630137,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"53","marcwnut","chla_n",0.0323707431428469,0.0104064681267595,0.0119744404081344,0.0527670458775595,3.11063684129373,0.00218708053472372,-63.4877564574285,0.09983426236495,0.118373061166126,FALSE,0.4589,0.147737844075666,TRUE,0.4589,2007.53424657534,2022.95342465753,15.4191780821918,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"54","marmbnut","chla_n",0.0326916238974269,0.00967877612984844,0.0137215712684979,0.0516616765263558,3.37766092105477,0.000906009112184531,-64.0629566346228,0.301985514760683,0.324743769866957,FALSE,0.2153,0.147319914400813,TRUE,0.2153,2008.03825136612,2022.95342465753,14.915173291414,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"55","marscnut","chla_n",0.0355016182138491,0.00957824689129002,0.0167285992718879,0.0542746371558103,3.70648393351945,0.000279743452372915,-70.1929416396537,0.067871062694859,0.0750596734660137,FALSE,0.3003,0.145282196422068,TRUE,0.3003,2007.70410958904,2022.95342465753,15.2493150684932,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"56","narncnut","chla_n",0.061662241975521,0.00796444507571957,0.0460522164702633,0.0772722674807788,7.74218936652658,1.03421175252874e-12,-123.55392012403,0.495729255059177,0.515387999119091,FALSE,0.1581,0.15121450430979,TRUE,0.1581,2002.2,2022.95342465753,20.7534246575342,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"57","narpcnut","chla_n",0.0329369667131133,0.00776447620948432,0.0177188729837059,0.0481550604425206,4.24200755137619,3.448110170259e-05,-65.3471517938089,0.291551271847676,0.318996738362217,FALSE,0.209,0.138590382434968,TRUE,0.209,2002.2,2022.95342465753,20.7534246575342,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"58","nartbnut","chla_n",0.0325506974501322,0.00761541698802958,0.0176247544263397,0.0474766404739246,4.27431583868585,3.01163270797788e-05,-64.897891778575,0.200834711145582,0.225628453625148,FALSE,0.1994,0.138590382434968,TRUE,0.1994,2002.53424657534,2022.95342465753,20.4191780821918,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"59","nartsnut","chla_n",0.0339420301994967,0.00807220780812563,0.0181207936198475,0.049763266779146,4.20480133890137,4.0388666880821e-05,-67.6640722400981,0.198363949261833,0.223264794706949,FALSE,0.3125,0.140355936191073,TRUE,0.3125,2002.53424657534,2022.95342465753,20.4191780821918,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"60","niwcbnut","chla_n",0.0402505537292172,0.00601595638941322,0.0284594958734037,0.0520416115850307,6.69063256509795,1.76082134175548e-10,-79.4732126284835,0.590754304471996,0.602025355008457,FALSE,0.0857,0.128956162568823,FALSE,0.0857,2002.28493150685,2022.95342465753,20.668493150685,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no"
"61","niwdcnut","chla_n",0.0293527196348037,0.00583176500936748,0.0179226702501426,0.0407827690194649,5.03324801113468,1.03764874800387e-06,-57.5057385439836,0.608771396814525,0.621011792667573,FALSE,0.0948,0.133051024838488,FALSE,0.0948,2002.28493150685,2022.95342465753,20.668493150685,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no"
"62","niwolnut","chla_n",0.0343381196017795,0.00598274692752426,0.0226121510952143,0.0460640881083447,5.73952400423347,3.06760609236739e-08,-67.3432925858715,0.651183242659256,0.662057004299839,FALSE,0.1728,0.128677939671741,TRUE,0.1728,2002.28493150685,2022.95342465753,20.668493150685,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"63","niwtanut","chla_n",0.0198115404408759,0.00809665767555309,0.00394238300164208,0.0356806978801098,2.4468788523312,0.0151906881469393,-37.7893095178501,0.343815973004383,0.358429256894651,FALSE,0.3002,0.13008737864356,TRUE,0.3002,2002.28493150685,2022.95342465753,20.668493150685,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"64","nocecnut","chla_n",0.0795376667776356,0.00813045448010666,0.0636022688186842,0.095473064736587,9.78268397815225,8.43046829619864e-19,-158.24860297075,0.440903457669159,0.457554443326306,FALSE,0.3717,0.134294519387543,TRUE,0.3717,2002.28493150685,2022.95342465753,20.668493150685,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"65","noclcnut","chla_n",0.0582748041875368,0.0069693841362511,0.0446150622860599,0.0719345460890138,8.36154286351096,8.20410347608347e-15,-116.375164864966,0.412312280045907,0.425834249820861,FALSE,0.2729,0.132745511175064,TRUE,0.2729,2002.28493150685,2022.95342465753,20.668493150685,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"66","nocrcnut","chla_n",0.0437468584988734,0.0076527981947158,0.0287476496562773,0.0587460673414695,5.71645264722651,4.08116618808452e-08,-86.8892934941344,0.417847629712662,0.432828533192757,FALSE,0.3194,0.138938163113369,TRUE,0.3194,2004.53551912568,2022.95342465753,18.4179055318511,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"67","noczbnut","chla_n",0.0874792077691619,0.00846058096251285,0.0708967737943515,0.104061641743972,10.3396218482826,2.35026467218749e-20,-173.855590195174,0.515880890081096,0.531321630820042,FALSE,0.0221,0.135899050852344,FALSE,0.0221,2002.28493150685,2022.95342465753,20.668493150685,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no"
"68","owcbrnut","chla_n",-0.00238248687580581,0.00975625715971455,-0.0215043995327574,0.0167394257811457,-0.244200909918976,0.807333916367986,5.4132854455567,0.223964852283615,0.245288654428193,FALSE,0.2529,0.138590382434968,TRUE,0.2529,2002.2,2022.87123287671,20.6712328767123,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","yes"
"69","owcdrnut","chla_n",0.0526683039875651,0.020303470144963,0.0128742337422533,0.0924623742328769,2.59405429769015,0.0105117258812212,-104.936803716586,0.346780296726461,0.371339994682096,FALSE,0.2052,0.163330332045004,TRUE,0.2052,2007.61917808219,2022.95342465753,15.3342465753424,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"70","owcolnut","chla_n",0.0602831446644954,0.0117383004944828,0.0372764984556004,0.0832897908733905,5.13559392118386,6.92018828763665e-07,-119.032721476987,0.409289577476222,0.425890267277113,FALSE,0.1884,0.139641651981028,TRUE,0.1884,2002.28493150685,2022.95342465753,20.668493150685,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
"71","owcwmnut","chla_n",0.0495051544195521,0.0111194950937838,0.027711344509466,0.0712989643296382,4.45210452471239,1.43809354060782e-05,-97.2295181012654,0.374494095378892,0.391451083029333,FALSE,0.2043,0.138938163113369,TRUE,0.2043,2002.2,2022.95342465753,20.7534246575342,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes"
